Circuit delay: 3510.26 ps

Gate slacks:
NAND-n71380: 2895.34 ps
NAND-n71381: 2877.44 ps
NAND-n71382: 2903.02 ps
NAND-n71383: 2884.93 ps
NAND-n71384: 2912.94 ps
NAND-n71385: 2930.39 ps
NAND-n71386: 2912.94 ps
NAND-n71387: 2724.95 ps
NAND-n71388: 2743.07 ps
NAND-n71389: 2724.95 ps
NAND-n71390: 2510.87 ps
NAND-n71391: 2491.94 ps
NAND-n71392: 2541.81 ps
NAND-n71393: 2559.99 ps
NAND-n71394: 2541.81 ps
NAND-n71395: 2395.80 ps
NAND-n71396: 2414.20 ps
NAND-n71397: 2395.80 ps
NAND-n71398: 2423.45 ps
NAND-n71399: 2404.97 ps
NAND-n71400: 2377.43 ps
NAND-n71401: 2395.83 ps
NAND-n71402: 2377.43 ps
NAND-n71403: 2384.25 ps
NAND-n71404: 2402.43 ps
NAND-n71405: 2384.25 ps
NAND-n71406: 2486.39 ps
NAND-n71407: 2504.56 ps
NAND-n71408: 2486.39 ps
NAND-n71409: 2526.09 ps
NAND-n71410: 2544.27 ps
NAND-n71411: 2526.09 ps
NAND-n71412: 2629.73 ps
NAND-n71413: 2647.15 ps
NAND-n71414: 2629.73 ps
NAND-n71415: 2639.70 ps
NAND-n71416: 2621.52 ps
NAND-n71417: 2733.48 ps
NAND-n71418: 2751.30 ps
NAND-n71419: 2733.48 ps
NAND-n71420: 2834.91 ps
NAND-n71421: 2852.81 ps
NAND-n71422: 2834.91 ps
NAND-n71423: 2856.15 ps
NAND-n71424: 2874.80 ps
NAND-n71425: 2856.15 ps
NAND-n71426: 2493.38 ps
NAND-n71427: 2493.38 ps
NAND-n71428: 2505.21 ps
NAND-n71429: 2771.08 ps
NAND-n71430: 2759.02 ps
NAND-n71431: 2504.11 ps
NAND-n71432: 2521.33 ps
NAND-n71433: 2549.76 ps
NAND-n71434: 2561.05 ps
NAND-n71435: 2583.32 ps
NAND-n71436: 2600.71 ps
NAND-n71437: 2610.16 ps
NAND-n71438: 2621.46 ps
NAND-n71439: 2649.49 ps
NAND-n71440: 2666.71 ps
NAND-n71441: 2688.99 ps
NAND-n71442: 2706.38 ps
NAND-n71443: 2029.85 ps
NAND-n71444: 2029.11 ps
NAND-n71445: 2012.36 ps
NAND-n71446: 2023.65 ps
NAND-n71447: 2006.68 ps
NAND-n71448: 2023.90 ps
NAND-n71449: 2052.43 ps
NAND-n71450: 2063.62 ps
NAND-n71451: 2103.18 ps
NAND-n71452: 2114.47 ps
NAND-n71453: 2142.91 ps
NAND-n71454: 2154.20 ps
NAND-n71455: 2136.87 ps
NAND-n71456: 2154.09 ps
NAND-n71457: 2740.51 ps
NAND-n71458: 2751.79 ps
NAND-n71459: 2182.61 ps
NAND-n71460: 2193.88 ps
NAND-n71461: 2227.99 ps
NAND-n71462: 2239.28 ps
NAND-n71463: 2261.56 ps
NAND-n71464: 2278.95 ps
NAND-n71465: 2313.06 ps
NAND-n71466: 2324.35 ps
NAND-n71467: 2352.78 ps
NAND-n71468: 2364.07 ps
NAND-n71469: 2346.74 ps
NAND-n71470: 2363.96 ps
NAND-n71471: 2392.47 ps
NAND-n71472: 2403.74 ps
NAND-n71473: 2437.85 ps
NAND-n71474: 2449.15 ps
NAND-n71475: 2071.84 ps
NAND-n71476: 2069.42 ps
AND-n71477: 2189.88 ps
NAND-n71478: 2192.38 ps
NAND-n71479: 2189.88 ps
AND-n71480: 2774.86 ps
NAND-n71481: 2811.12 ps
NAND-n71482: 2792.27 ps
AND-n71483: 2734.48 ps
NAND-n71484: 2811.08 ps
AND-n71485: 2717.39 ps
NAND-n71486: 2736.32 ps
NAND-n71487: 2717.39 ps
AND-n71488: 2684.95 ps
NAND-n71489: 2736.20 ps
AND-n71490: 2351.06 ps
NAND-n71491: 2384.41 ps
AND-n71492: 2393.42 ps
NAND-n71493: 2398.25 ps
NAND-n71494: 2393.42 ps
AND-n71495: 2491.94 ps
NAND-n71496: 2494.43 ps
NAND-n71497: 2491.94 ps
AND-n71498: 2525.04 ps
NAND-n71499: 2525.04 ps
AND-n71500: 2463.59 ps
NAND-n71501: 2463.59 ps
NAND-n71502: 2625.02 ps
AND-n71503: 2467.06 ps
NAND-n71504: 2467.06 ps
NAND-n71505: 2521.03 ps
NAND-n71506: 2948.13 ps
NAND-n71507: 2966.40 ps
NAND-n71508: 2948.13 ps
AND-n71509: 2563.61 ps
NAND-n71510: 2563.61 ps
NAND-n71511: 2576.69 ps
NAND-n71512: 2573.31 ps
AND-n71513: 2740.20 ps
NAND-n71514: 2740.20 ps
NAND-n71515: 2764.70 ps
NAND-n71516: 2647.69 ps
AND-n71517: 2701.89 ps
NAND-n71518: 2764.68 ps
AND-n71519: 2774.86 ps
NAND-n71520: 2811.12 ps
NAND-n71521: 2792.27 ps
AND-n71522: 2734.48 ps
NAND-n71523: 2811.08 ps
AND-n71524: 2781.35 ps
NAND-n71525: 2805.75 ps
NAND-n71526: 2781.35 ps
AND-n71527: 2745.54 ps
NAND-n71528: 2805.65 ps
NAND-n71529: 2771.08 ps
NAND-n71530: 2771.08 ps
NAND-n71531: 2789.64 ps
NOT-n71532: 2371.25 ps
AND-n71533: 2803.62 ps
NAND-n71534: 2822.48 ps
NAND-n71535: 2803.62 ps
NOT-n71536: 2057.17 ps
NOT-n71537: 2112.93 ps
NOT-n71538: 2079.00 ps
NOT-n71539: 2069.42 ps
NOT-n71540: 2193.99 ps
NOT-n71541: 2224.03 ps
NOT-n71542: 2239.76 ps
NOT-n71543: 2189.88 ps
NOT-n71544: 2309.12 ps
AND-n71545: 2799.82 ps
NAND-n71546: 2824.19 ps
NAND-n71547: 2799.82 ps
NAND-n71548: 2016.40 ps
NAND-n71549: 2016.40 ps
AND-n71550: 2775.08 ps
NAND-n71551: 2799.53 ps
NAND-n71552: 2775.08 ps
NAND-n71553: 2016.40 ps
NAND-n71554: 2048.15 ps
NAND-n71555: 2016.40 ps
AND-n71556: 2752.03 ps
NAND-n71557: 2770.89 ps
NAND-n71558: 2752.03 ps
NOT-n71559: 2904.61 ps
NOT-n71560: 2877.44 ps
NOT-n71561: 2884.93 ps
NOT-n71562: 2912.94 ps
NOT-n71563: 2724.95 ps
NOT-n71564: 2733.48 ps
NOT-n71565: 2621.52 ps
NOT-n71566: 2395.80 ps
NOT-n71567: 2377.43 ps
NOT-n71568: 2384.25 ps
NOT-n71569: 2404.97 ps
NOT-n71570: 2486.39 ps
NOT-n71571: 2526.09 ps
NOT-n71572: 2541.81 ps
NOT-n71573: 2491.94 ps
NOT-n71574: 2629.73 ps
NOT-n71575: 2834.91 ps
NOT-n71576: 2856.15 ps
NOT-n71577: 2948.13 ps
NOT-n71578: 2493.38 ps
AND-n71579: 2509.16 ps
NAND-n71580: 2509.16 ps
NAND-n71581: 2539.71 ps
NAND-n71582: 2023.65 ps
NAND-n71583: 2539.88 ps
NAND-n71584: 2023.65 ps
NAND-n71585: 1996.70 ps
NAND-n71586: 2636.21 ps
NAND-n71587: 1996.70 ps
AND-n71588: 2688.63 ps
NAND-n71589: 2688.63 ps
NAND-n71590: 2713.09 ps
NAND-n71591: 1996.70 ps
NAND-n71592: 2600.71 ps
NAND-n71593: 1996.70 ps
AND-n71594: 2692.76 ps
NAND-n71595: 2692.76 ps
NAND-n71596: 2717.39 ps
NAND-n71597: 1996.70 ps
NAND-n71598: 1996.70 ps
NAND-n71599: 2621.31 ps
NAND-n71600: 2518.67 ps
AND-n71601: 2774.75 ps
NAND-n71602: 2799.03 ps
NAND-n71603: 2774.75 ps
NAND-n71604: 2036.10 ps
NAND-n71605: 2067.33 ps
NAND-n71606: 2036.10 ps
NAND-n71607: 1996.70 ps
NAND-n71608: 2641.06 ps
NAND-n71609: 1996.70 ps
AND-n71610: 2818.40 ps
NAND-n71611: 2842.73 ps
NAND-n71612: 2818.40 ps
NAND-n71613: 1996.70 ps
NAND-n71614: 1996.70 ps
AND-n71615: 2799.74 ps
NAND-n71616: 2824.19 ps
NAND-n71617: 2799.74 ps
NAND-n71618: 1996.70 ps
NAND-n71619: 2497.66 ps
NAND-n71620: 1996.70 ps
AND-n71621: 2799.82 ps
NAND-n71622: 2824.19 ps
NAND-n71623: 2799.82 ps
NAND-n71624: 1996.70 ps
NAND-n71625: 2353.41 ps
NAND-n71626: 1996.70 ps
NAND-n71627: 1996.70 ps
NAND-n71628: 2406.98 ps
NAND-n71629: 1996.70 ps
AND-n71630: 2794.23 ps
NAND-n71631: 2818.70 ps
NAND-n71632: 2794.23 ps
NAND-n71633: 1996.70 ps
NAND-n71634: 2028.45 ps
NAND-n71635: 1996.70 ps
NAND-n71636: 2520.67 ps
NAND-n71637: 2520.67 ps
NAND-n71638: 2523.02 ps
NOT-n71639: 2071.84 ps
NOT-n71640: 2389.45 ps
NOT-n71641: 2605.93 ps
NAND-n71642: 2036.10 ps
NOT-n71643: 2036.10 ps
NOT-n71644: 2740.51 ps
NAND-n71645: 2086.56 ps
NOT-n71646: 2086.56 ps
NOT-n71647: 2660.84 ps
NOT-n71648: 2056.84 ps
NOT-n71649: 2071.85 ps
NAND-n71650: 2069.42 ps
NOT-n71651: 2016.40 ps
NAND-n71652: 2016.40 ps
NOT-n71653: 2610.16 ps
NAND-n71654: 2197.66 ps
NOT-n71655: 2197.66 ps
NOT-n71656: 2555.22 ps
NOT-n71657: 2217.60 ps
NOT-n71658: 2192.30 ps
NOT-n71659: 2192.38 ps
NAND-n71660: 2189.88 ps
NOT-n71661: 2549.76 ps
NAND-n71662: 2282.75 ps
NOT-n71663: 2282.75 ps
NOT-n71664: 1996.70 ps
NAND-n71665: 2779.95 ps
NAND-n71666: 2573.54 ps
NAND-n71667: 2555.22 ps
NAND-n71668: 2792.23 ps
NAND-n71669: 2745.43 ps
NAND-n71670: 2679.16 ps
NAND-n71671: 2660.84 ps
NAND-n71672: 2757.75 ps
NAND-n71673: 1996.70 ps
NOT-n71674: 2437.85 ps
NAND-n71675: 2369.44 ps
NOT-n71676: 2369.44 ps
NOT-n71677: 2392.47 ps
NOT-n71678: 2351.06 ps
NOT-n71679: 2355.32 ps
NAND-n71680: 2353.41 ps
NAND-n71681: 2353.41 ps
NOT-n71682: 2384.41 ps
NAND-n71683: 2415.31 ps
NOT-n71684: 2352.78 ps
NAND-n71685: 2460.02 ps
NOT-n71686: 2460.02 ps
NOT-n71687: 2313.06 ps
NAND-n71688: 2499.72 ps
NOT-n71689: 2499.72 ps
NOT-n71690: 2233.46 ps
NOT-n71691: 2519.66 ps
NOT-n71692: 2494.36 ps
NOT-n71693: 2494.43 ps
NAND-n71694: 2491.94 ps
NOT-n71695: 2227.99 ps
NAND-n71696: 2603.36 ps
NOT-n71697: 2603.36 ps
NOT-n71698: 2182.61 ps
NOT-n71699: 2698.58 ps
NOT-n71700: 2704.55 ps
NAND-n71701: 2518.67 ps
NAND-n71702: 2518.67 ps
NAND-n71703: 2628.65 ps
NOT-n71704: 2628.65 ps
NAND-n71705: 2583.90 ps
NOT-n71706: 2142.91 ps
NAND-n71707: 2562.74 ps
NOT-n71708: 2808.55 ps
NOT-n71709: 2103.18 ps
NAND-n71710: 2598.36 ps
NOT-n71711: 2829.78 ps
NOT-n71712: 2052.43 ps
NAND-n71713: 2522.93 ps
NOT-n71714: 2848.51 ps
NAND-n71715: 2573.31 ps
NOT-n71716: 2561.25 ps
NOT-n71717: 2904.87 ps
NOT-n71718: 2012.36 ps
NAND-n71719: 2535.90 ps
NOT-n71720: 2872.78 ps
NOT-n71721: 1977.87 ps
NAND-n71722: 2611.94 ps
NAND-n71723: 1996.70 ps
NAND-n71724: 1977.87 ps
NAND-n71725: 2602.15 ps
NAND-n71726: 2624.65 ps
NOT-n71727: 2109.12 ps
NAND-n71728: 2817.20 ps
NAND-n71729: 2126.89 ps
NAND-n71730: 2109.12 ps
NAND-n71731: 2829.92 ps
NAND-n71732: 2779.95 ps
NAND-n71733: 2251.77 ps
NAND-n71734: 2233.46 ps
NAND-n71735: 2792.23 ps
NOT-n71736: 2319.11 ps
NAND-n71737: 2798.84 ps
NAND-n71738: 2336.76 ps
NAND-n71739: 2319.11 ps
NAND-n71740: 2811.66 ps
NAND-n71741: 2792.23 ps
NAND-n71742: 2757.75 ps
NAND-n71743: 2624.65 ps
NAND-n71744: 2677.51 ps
NAND-n71745: 2829.92 ps
NAND-n71746: 2811.48 ps
NAND-n71747: 2792.23 ps
NAND-n71748: 2811.66 ps
NAND-n71749: 2806.30 ps
NAND-n71750: 2029.11 ps
NAND-n71751: 2029.85 ps
NAND-n71752: 2494.35 ps
NOT-n71753: 2803.62 ps
NAND-n71754: 2817.04 ps
NAND-n71755: 2835.57 ps
NAND-n71756: 2817.04 ps
NOT-n71757: 2752.03 ps
NAND-n71758: 2813.32 ps
NAND-n71759: 2837.47 ps
NAND-n71760: 2813.32 ps
NAND-n71761: 2793.71 ps
NAND-n71762: 2822.54 ps
NAND-n71763: 2793.71 ps
NAND-n71764: 2788.53 ps
NAND-n71765: 2812.79 ps
NAND-n71766: 2788.53 ps
NAND-n71767: 2765.45 ps
NAND-n71768: 2783.99 ps
NAND-n71769: 2765.45 ps
NAND-n71770: 2759.21 ps
NAND-n71771: 2788.06 ps
NAND-n71772: 2759.21 ps
NOT-n71773: 2927.78 ps
NOT-n71774: 2936.15 ps
NOT-n71775: 2501.70 ps
NAND-n71776: 2552.40 ps
NAND-n71777: 2522.13 ps
NAND-n71778: 2522.13 ps
NAND-n71779: 2654.42 ps
NAND-n71780: 2625.58 ps
NAND-n71781: 2625.58 ps
NAND-n71782: 2710.98 ps
NAND-n71783: 2693.03 ps
NAND-n71784: 2693.03 ps
NAND-n71785: 2726.32 ps
NAND-n71786: 2702.15 ps
NAND-n71787: 2702.15 ps
NAND-n71788: 2730.54 ps
NAND-n71789: 2706.25 ps
NAND-n71790: 2706.25 ps
NAND-n71791: 2859.60 ps
NAND-n71792: 2830.83 ps
NAND-n71793: 2830.83 ps
NAND-n71794: 2788.54 ps
NAND-n71795: 2812.57 ps
NAND-n71796: 2788.54 ps
NAND-n71797: 2823.25 ps
NAND-n71798: 2841.28 ps
NAND-n71799: 2823.25 ps
NAND-n71800: 2831.92 ps
NAND-n71801: 2856.02 ps
NAND-n71802: 2831.92 ps
NAND-n71803: 2793.71 ps
NAND-n71804: 2822.54 ps
NAND-n71805: 2793.71 ps
NAND-n71806: 2813.19 ps
NAND-n71807: 2837.45 ps
NAND-n71808: 2813.19 ps
NAND-n71809: 2813.32 ps
NAND-n71810: 2837.47 ps
NAND-n71811: 2813.32 ps
NAND-n71812: 2812.35 ps
NAND-n71813: 2841.18 ps
NAND-n71814: 2812.35 ps
NAND-n71815: 2815.76 ps
NAND-n71816: 2833.73 ps
NAND-n71817: 2815.76 ps
NAND-n71818: 2807.67 ps
NAND-n71819: 2831.96 ps
NAND-n71820: 2807.67 ps
NOT-n71821: 2759.02 ps
AND-n71822: 2087.31 ps
NAND-n71823: 2087.31 ps
NAND-n71824: 2092.20 ps
AND-n71825: 2073.99 ps
NAND-n71826: 2076.77 ps
NAND-n71827: 2073.99 ps
AND-n71828: 2172.25 ps
NAND-n71829: 2172.25 ps
NAND-n71830: 2193.68 ps
AND-n71831: 2161.39 ps
NAND-n71832: 2161.39 ps
NAND-n71833: 2176.73 ps
AND-n71834: 2320.06 ps
NAND-n71835: 2322.83 ps
NAND-n71836: 2320.06 ps
AND-n71837: 2456.45 ps
NAND-n71838: 2458.02 ps
NAND-n71839: 2456.45 ps
AND-n71840: 2470.03 ps
NAND-n71841: 2500.07 ps
NAND-n71842: 2470.03 ps
NAND-n71843: 2503.09 ps
NAND-n71844: 2522.14 ps
NAND-n71845: 2373.37 ps
NAND-n71846: 2390.35 ps
NAND-n71847: 2095.65 ps
NAND-n71848: 2113.09 ps
NAND-n71849: 2003.06 ps
NAND-n71850: 2023.49 ps
AND-n71851: 2415.71 ps
NAND-n71852: 1997.85 ps
NAND-n71853: 2023.51 ps
NAND-n71854: 2691.30 ps
NAND-n71855: 2711.61 ps
NAND-n71856: 2593.97 ps
NAND-n71857: 2612.97 ps
NAND-n71858: 2591.52 ps
NAND-n71859: 2611.37 ps
NAND-n71860: 2055.69 ps
NAND-n71861: 2830.68 ps
NOT-n71862: 2117.85 ps
NOT-n71863: 2023.13 ps
NOT-n71864: 2830.68 ps
NOT-n71865: 2203.97 ps
NOT-n71866: 2221.25 ps
NOT-n71867: 2055.75 ps
NOT-n71868: 2163.44 ps
NAND-n71869: 2023.13 ps
NOT-n71870: 2133.46 ps
NOT-n71871: 2073.99 ps
NOT-n71872: 2076.77 ps
NOT-n71873: 2105.22 ps
NOT-n71874: 2180.26 ps
NOT-n71875: 2149.07 ps
NOT-n71876: 2219.74 ps
NAND-n71877: 2105.22 ps
NOT-n71878: 2171.02 ps
NOT-n71879: 2265.36 ps
NAND-n71880: 2117.85 ps
NOT-n71881: 2262.84 ps
NOT-n71882: 2196.07 ps
NOT-n71883: 2310.46 ps
NAND-n71884: 2019.12 ps
NAND-n71885: 2073.99 ps
NAND-n71886: 2019.12 ps
NAND-n71887: 2612.97 ps
NAND-n71888: 2612.97 ps
NAND-n71889: 2028.45 ps
NAND-n71890: 2056.65 ps
NAND-n71891: 2028.45 ps
NOT-n71892: 2816.96 ps
NOT-n71893: 2690.67 ps
NOT-n71894: 2322.83 ps
NOT-n71895: 2176.73 ps
NOT-n71896: 2161.39 ps
NOT-n71897: 2293.73 ps
NOT-n71898: 2228.40 ps
NAND-n71899: 2196.07 ps
NOT-n71900: 2280.83 ps
NOT-n71901: 2390.21 ps
NOT-n71902: 2318.27 ps
NOT-n71903: 2424.85 ps
NOT-n71904: 2320.06 ps
NOT-n71905: 2352.97 ps
NOT-n71906: 2447.79 ps
NOT-n71907: 2418.15 ps
NOT-n71908: 2466.74 ps
NAND-n71909: 2352.97 ps
NOT-n71910: 2442.17 ps
NOT-n71911: 2506.33 ps
NAND-n71912: 2019.12 ps
NAND-n71913: 2442.17 ps
NAND-n71914: 2019.12 ps
NOT-n71915: 2547.16 ps
NOT-n71916: 2537.53 ps
NOT-n71917: 2525.80 ps
NOT-n71918: 2720.84 ps
NOT-n71919: 2553.27 ps
NOT-n71920: 2689.46 ps
NOT-n71921: 2715.11 ps
NOT-n71922: 2449.43 ps
NOT-n71923: 2419.11 ps
NOT-n71924: 2493.35 ps
NAND-n71925: 2519.68 ps
NOT-n71926: 2818.50 ps
NOT-n71927: 2492.71 ps
NOT-n71928: 2847.23 ps
NOT-n71929: 2475.14 ps
NOT-n71930: 2863.92 ps
NOT-n71931: 2463.32 ps
NAND-n71932: 2430.58 ps
NOT-n71933: 2386.51 ps
NOT-n71934: 2882.84 ps
NOT-n71935: 2401.56 ps
NAND-n71936: 1997.69 ps
NAND-n71937: 2516.95 ps
NAND-n71938: 1997.69 ps
NAND-n71939: 2113.09 ps
NAND-n71940: 2113.09 ps
NAND-n71941: 2390.35 ps
NAND-n71942: 2390.35 ps
NAND-n71943: 2522.14 ps
NAND-n71944: 2522.14 ps
NAND-n71945: 1997.69 ps
NAND-n71946: 1986.53 ps
NAND-n71947: 2091.56 ps
NAND-n71948: 2080.29 ps
NAND-n71949: 2133.82 ps
NAND-n71950: 2122.59 ps
NAND-n71951: 2221.15 ps
NAND-n71952: 2209.89 ps
NAND-n71953: 2796.60 ps
NAND-n71954: 2786.90 ps
NAND-n71955: 2263.56 ps
NAND-n71956: 2252.29 ps
NAND-n71957: 2339.89 ps
NAND-n71958: 2322.47 ps
NAND-n71959: 2382.30 ps
NAND-n71960: 2371.02 ps
NAND-n71961: 2499.28 ps
NAND-n71962: 2488.02 ps
NAND-n71963: 2541.95 ps
NAND-n71964: 2530.76 ps
NAND-n71965: 2570.49 ps
NAND-n71966: 2581.76 ps
NAND-n71967: 2609.72 ps
NAND-n71968: 2627.11 ps
NAND-n71969: 2610.71 ps
NAND-n71970: 2628.33 ps
NAND-n71971: 2661.21 ps
NAND-n71972: 2672.48 ps
NAND-n71973: 2709.55 ps
NAND-n71974: 2727.13 ps
NAND-n71975: 2021.14 ps
NAND-n71976: 2039.05 ps
NAND-n71977: 2112.59 ps
NAND-n71978: 2130.22 ps
NAND-n71979: 2162.85 ps
NAND-n71980: 2174.06 ps
NAND-n71981: 2390.33 ps
NAND-n71982: 2407.94 ps
NAND-n71983: 2440.57 ps
NAND-n71984: 2451.77 ps
NAND-n71985: 2519.99 ps
NAND-n71986: 2537.61 ps
AND-n71987: 2071.67 ps
NAND-n71988: 2076.96 ps
NAND-n71989: 2071.67 ps
AND-n71990: 2019.12 ps
NAND-n71991: 2023.13 ps
NAND-n71992: 2019.12 ps
AND-n71993: 2087.31 ps
NAND-n71994: 2123.48 ps
AND-n71995: 2165.94 ps
NAND-n71996: 2190.66 ps
NAND-n71997: 2165.94 ps
AND-n71998: 2114.75 ps
NAND-n71999: 2117.85 ps
NAND-n72000: 2114.75 ps
AND-n72001: 2743.59 ps
NAND-n72002: 2758.13 ps
NAND-n72003: 2798.90 ps
AND-n72004: 2741.37 ps
NAND-n72005: 2741.37 ps
AND-n72006: 2713.22 ps
NAND-n72007: 2779.49 ps
AND-n72008: 2729.59 ps
NAND-n72009: 2729.59 ps
AND-n72010: 2732.70 ps
NAND-n72011: 2732.70 ps
NAND-n72012: 2776.14 ps
AND-n72013: 2715.59 ps
NAND-n72014: 2715.59 ps
AND-n72015: 2172.25 ps
NAND-n72016: 2214.20 ps
AND-n72017: 2420.86 ps
NAND-n72018: 2493.35 ps
NAND-n72019: 2419.11 ps
AND-n72020: 2386.51 ps
NAND-n72021: 2386.51 ps
NAND-n72022: 2426.78 ps
AND-n72023: 2401.56 ps
NAND-n72024: 2401.56 ps
NAND-n72025: 2479.62 ps
AND-n72026: 2412.23 ps
NAND-n72027: 2445.84 ps
NAND-n72028: 2403.23 ps
NAND-n72029: 2444.27 ps
NAND-n72030: 2403.23 ps
AND-n72031: 2430.53 ps
NAND-n72032: 2483.96 ps
NAND-n72033: 2430.53 ps
AND-n72034: 2412.95 ps
NAND-n72035: 2412.95 ps
NAND-n72036: 2463.32 ps
NAND-n72037: 2546.11 ps
NAND-n72038: 2575.35 ps
NAND-n72039: 2546.11 ps
NAND-n72040: 2606.34 ps
NAND-n72041: 2634.62 ps
NAND-n72042: 2606.34 ps
AND-n72043: 2583.77 ps
NAND-n72044: 2583.77 ps
NAND-n72045: 2754.13 ps
NAND-n72046: 2782.83 ps
NAND-n72047: 2754.13 ps
NAND-n72048: 2796.60 ps
NAND-n72049: 2796.60 ps
NAND-n72050: 2825.26 ps
NAND-n72051: 2766.78 ps
NAND-n72052: 2766.78 ps
NAND-n72053: 2768.70 ps
NAND-n72054: 2788.72 ps
NAND-n72055: 2788.72 ps
NAND-n72056: 2818.73 ps
NAND-n72057: 2768.78 ps
NAND-n72058: 2768.78 ps
NAND-n72059: 2799.97 ps
AND-n72060: 2729.29 ps
NAND-n72061: 2729.29 ps
NAND-n72062: 2353.16 ps
NAND-n72063: 2762.40 ps
NAND-n72064: 2762.40 ps
NAND-n72065: 2794.17 ps
NAND-n72066: 2767.04 ps
NAND-n72067: 2767.04 ps
NAND-n72068: 2798.41 ps
AND-n72069: 2709.77 ps
NAND-n72070: 2790.25 ps
AND-n72071: 2741.65 ps
NAND-n72072: 2741.65 ps
AND-n72073: 2765.66 ps
NAND-n72074: 2765.66 ps
NAND-n72075: 2797.85 ps
NAND-n72076: 2019.12 ps
NAND-n72077: 2019.12 ps
AND-n72078: 2767.31 ps
NAND-n72079: 2767.31 ps
NAND-n72080: 2799.32 ps
AND-n72081: 2749.14 ps
NAND-n72082: 2749.14 ps
NAND-n72083: 2799.16 ps
AND-n72084: 2765.65 ps
NAND-n72085: 2765.65 ps
NAND-n72086: 2797.85 ps
NAND-n72087: 2019.12 ps
NAND-n72088: 2028.45 ps
AND-n72089: 2763.67 ps
NAND-n72090: 2763.67 ps
NAND-n72091: 2796.15 ps
NOT-n72092: 2897.81 ps
NOT-n72093: 2470.03 ps
NAND-n72094: 2415.71 ps
NAND-n72095: 2460.10 ps
NAND-n72096: 1997.69 ps
NAND-n72097: 1997.69 ps
AND-n72098: 2502.50 ps
NAND-n72099: 2535.26 ps
NAND-n72100: 2502.50 ps
NAND-n72101: 1997.69 ps
NAND-n72102: 2534.71 ps
NAND-n72103: 1997.69 ps
NAND-n72104: 1997.69 ps
NAND-n72105: 2419.11 ps
NAND-n72106: 1997.69 ps
AND-n72107: 2621.88 ps
NAND-n72108: 2655.62 ps
NAND-n72109: 2621.88 ps
AND-n72110: 2685.12 ps
NAND-n72111: 2718.07 ps
NAND-n72112: 2685.12 ps
NAND-n72113: 1997.69 ps
NAND-n72114: 2595.15 ps
NAND-n72115: 1997.69 ps
NAND-n72116: 1997.69 ps
NAND-n72117: 2537.53 ps
NAND-n72118: 1997.69 ps
NOT-n72119: 2097.34 ps
NAND-n72120: 1997.69 ps
NAND-n72121: 2022.62 ps
NAND-n72122: 1997.69 ps
NOT-n72123: 2526.54 ps
NAND-n72124: 2019.12 ps
NAND-n72125: 2320.06 ps
NAND-n72126: 2019.12 ps
AND-n72127: 2749.15 ps
NAND-n72128: 2749.15 ps
NAND-n72129: 2799.17 ps
AND-n72130: 2767.40 ps
NAND-n72131: 2767.40 ps
NAND-n72132: 2799.41 ps
NAND-n72133: 2019.12 ps
NAND-n72134: 2318.27 ps
NAND-n72135: 2019.12 ps
NAND-n72136: 2019.12 ps
NAND-n72137: 2280.83 ps
NAND-n72138: 2019.12 ps
NAND-n72139: 2019.12 ps
NAND-n72140: 2161.39 ps
NAND-n72141: 2019.12 ps
AND-n72142: 2742.92 ps
NAND-n72143: 2742.92 ps
NAND-n72144: 2793.77 ps
NOT-n72145: 2426.78 ps
NOT-n72146: 2019.12 ps
NOT-n72147: 2114.75 ps
NOT-n72148: 2329.49 ps
NOT-n72149: 2495.91 ps
NOT-n72150: 2081.64 ps
NOT-n72151: 2172.50 ps
NOT-n72152: 2028.45 ps
NAND-n72153: 2028.45 ps
NOT-n72154: 2691.30 ps
NAND-n72155: 2023.13 ps
NOT-n72156: 2661.21 ps
NAND-n72157: 2081.64 ps
NAND-n72158: 2073.99 ps
NAND-n72159: 2148.34 ps
NOT-n72160: 2591.52 ps
NAND-n72161: 2117.85 ps
NOT-n72162: 2570.49 ps
NAND-n72163: 2760.68 ps
NAND-n72164: 2591.52 ps
NAND-n72165: 2611.37 ps
NAND-n72166: 2753.94 ps
NOT-n72167: 2593.97 ps
NAND-n72168: 2757.78 ps
NAND-n72169: 2593.97 ps
NAND-n72170: 2612.97 ps
NAND-n72171: 2756.95 ps
NAND-n72172: 2756.95 ps
NAND-n72173: 2760.68 ps
NAND-n72174: 2691.30 ps
NAND-n72175: 2711.61 ps
NAND-n72176: 2749.95 ps
NAND-n72177: 2172.50 ps
NAND-n72178: 2161.39 ps
NAND-n72179: 2250.12 ps
NOT-n72180: 2530.76 ps
NAND-n72181: 2298.54 ps
NOT-n72182: 2488.02 ps
NAND-n72183: 2337.12 ps
NOT-n72184: 2440.57 ps
NAND-n72185: 2368.03 ps
NAND-n72186: 2329.49 ps
NAND-n72187: 2320.06 ps
NAND-n72188: 2367.69 ps
NAND-n72189: 2397.28 ps
NOT-n72190: 2371.02 ps
NAND-n72191: 2459.69 ps
NOT-n72192: 1997.69 ps
NAND-n72193: 1997.69 ps
NOT-n72194: 2252.29 ps
NAND-n72195: 2525.80 ps
NOT-n72196: 2209.89 ps
NAND-n72197: 2553.27 ps
NOT-n72198: 2162.85 ps
NAND-n72199: 2449.43 ps
NAND-n72200: 2419.11 ps
NAND-n72201: 2419.11 ps
NAND-n72202: 2449.43 ps
NOT-n72203: 2122.59 ps
NAND-n72204: 2492.71 ps
NOT-n72205: 2080.29 ps
