Circuit delay: 846.21 ps

Gate slacks:
AND-n4129: 412.56 ps
AND-n4131: 386.00 ps
AND-n4132: 408.72 ps
AND-n4134: 382.16 ps
AND-n4135: 404.89 ps
AND-n4137: 378.28 ps
AND-n4138: 401.01 ps
AND-n4140: 403.33 ps
AND-n4141: 426.11 ps
AND-n4143: 399.40 ps
AND-n4144: 422.12 ps
AND-n4146: 395.57 ps
AND-n4147: 418.30 ps
AND-n4149: 391.75 ps
AND-n4150: 414.48 ps
OR-n4151: 392.75 ps
OR-n4154: 389.84 ps
OR-n4157: 386.00 ps
OR-n4160: 382.16 ps
OR-n4163: 378.28 ps
OR-n4166: 403.33 ps
OR-n4169: 399.40 ps
OR-n4172: 395.57 ps
OR-n4175: 391.75 ps
NAND-n4178: 472.96 ps
NAND-n4179: 484.40 ps
NAND-n4180: 472.96 ps
NOT-n4184: 460.07 ps
NAND-n4187: 472.96 ps
NAND-n4188: 472.96 ps
NAND-n4189: 472.96 ps
NOT-n4193: 460.07 ps
NAND-n4196: 489.62 ps
NAND-n4197: 478.18 ps
NAND-n4198: 478.18 ps
NAND-n4201: 506.33 ps
NAND-n4202: 517.77 ps
NAND-n4203: 506.33 ps
NOT-n4207: 493.44 ps
NAND-n4210: 503.04 ps
NAND-n4211: 503.04 ps
NAND-n4212: 503.04 ps
NOT-n4216: 490.16 ps
NAND-n4219: 478.18 ps
NAND-n4220: 489.62 ps
NAND-n4221: 478.18 ps
NAND-n4224: 486.96 ps
NAND-n4225: 498.40 ps
NAND-n4226: 486.96 ps
NOT-n4230: 474.07 ps
NAND-n4233: 486.96 ps
NAND-n4234: 486.96 ps
NAND-n4235: 486.96 ps
NOT-n4239: 474.07 ps
NAND-n4242: 487.33 ps
NAND-n4243: 492.18 ps
NAND-n4244: 487.33 ps
BUFF-n4247: 453.96 ps
NOT-n4250: 444.98 ps
BUFF-n4251: 453.97 ps
NOT-n4254: 444.98 ps
BUFF-n4255: 453.96 ps
NOT-n4258: 444.98 ps
BUFF-n4259: 453.97 ps
NOT-n4262: 444.98 ps
BUFF-n4263: 463.11 ps
NOT-n4266: 454.12 ps
BUFF-n4267: 463.11 ps
NOT-n4270: 454.12 ps
AND-n4271: 444.98 ps
AND-n4272: 453.96 ps
NOR-n4273: 444.98 ps
AND-n4274: 444.98 ps
AND-n4275: 453.97 ps
NOR-n4276: 444.98 ps
AND-n4277: 444.98 ps
AND-n4278: 453.96 ps
NOR-n4279: 444.98 ps
AND-n4280: 444.98 ps
AND-n4281: 453.97 ps
NOR-n4282: 444.98 ps
AND-n4283: 454.12 ps
AND-n4284: 463.11 ps
NOR-n4285: 454.12 ps
AND-n4286: 454.12 ps
AND-n4287: 463.11 ps
NOR-n4288: 454.12 ps
NAND-n4289: 365.96 ps
NAND-n4290: 372.31 ps
NAND-n4291: 365.96 ps
AND-n4297: 473.73 ps
NAND-n4298: 369.78 ps
NAND-n4299: 376.13 ps
NAND-n4300: 369.78 ps
AND-n4305: 446.88 ps
NAND-n4306: 373.61 ps
NAND-n4307: 379.96 ps
NAND-n4308: 373.61 ps
AND-n4312: 446.88 ps
AND-n4314: 414.30 ps
NAND-n4315: 340.62 ps
NAND-n4316: 346.97 ps
NAND-n4317: 340.62 ps
AND-n4324: 452.17 ps
NAND-n4325: 344.50 ps
NAND-n4326: 355.93 ps
NAND-n4327: 344.50 ps
AND-n4333: 425.31 ps
NAND-n4334: 348.33 ps
NAND-n4335: 359.77 ps
NAND-n4336: 348.33 ps
AND-n4341: 425.31 ps
NAND-n4342: 352.17 ps
NAND-n4343: 363.61 ps
NAND-n4344: 352.17 ps
AND-n4348: 392.75 ps
AND-n4349: 401.67 ps
NAND-n4350: 377.54 ps
NAND-n4351: 383.95 ps
NAND-n4352: 377.54 ps
NAND-n4353: 404.88 ps
NAND-n4354: 393.44 ps
NAND-n4355: 393.44 ps
AND-n4356: 365.96 ps
NOT-n4360: 434.52 ps
AND-n4361: 400.88 ps
AND-n4362: 400.88 ps
AND-n4363: 366.10 ps
OR-n4364: 366.10 ps
NOT-n4368: 391.66 ps
AND-n4369: 369.01 ps
AND-n4372: 376.26 ps
AND-n4373: 376.26 ps
AND-n4374: 340.62 ps
AND-n4375: 340.62 ps
OR-n4376: 340.62 ps
NOT-n4379: 374.99 ps
NAND-n4380: 416.14 ps
NAND-n4381: 391.66 ps
AND-n4382: 374.99 ps
NOT-n4385: 365.96 ps
AND-n4386: 365.96 ps
AND-n4387: 340.62 ps
OR-n4388: 340.62 ps
AND-n4389: 248.39 ps
INP-n4393: 616.06 ps
INP-n4394: 449.41 ps
NOT-n4396: 428.49 ps
INP-n4400: 438.25 ps
NOT-n4402: 421.50 ps
INP-n4405: 427.84 ps
NOT-n4407: 411.08 ps
INP-n4410: 434.78 ps
NOT-n4412: 418.02 ps
INP-n4415: 457.21 ps
NOT-n4417: 440.45 ps
INP-n4420: 474.84 ps
NOT-n4422: 449.77 ps
INP-n4427: 459.91 ps
NOT-n4429: 443.15 ps
INP-n4432: 459.91 ps
NOT-n4434: 443.15 ps
INP-n4437: 473.85 ps
NOT-n4439: 457.09 ps
AND-n4442: 808.92 ps
AND-n4443: 420.74 ps
BUFF-n4444: 404.89 ps
NOT-n4451: 382.16 ps
BUFF-n4457: 401.01 ps
NOT-n4464: 378.28 ps
AND-n4470: 503.15 ps
AND-n4471: 525.87 ps
AND-n4472: 503.15 ps
AND-n4473: 525.87 ps
AND-n4474: 389.84 ps
AND-n4475: 412.56 ps
AND-n4476: 386.00 ps
AND-n4477: 408.72 ps
AND-n4478: 382.16 ps
AND-n4479: 404.89 ps
AND-n4480: 378.28 ps
AND-n4481: 401.01 ps
AND-n4482: 414.30 ps
AND-n4483: 437.08 ps
AND-n4484: 411.27 ps
AND-n4485: 433.99 ps
AND-n4486: 407.45 ps
AND-n4487: 430.17 ps
AND-n4488: 403.63 ps
AND-n4489: 426.35 ps
OR-n4490: 389.84 ps
OR-n4493: 386.00 ps
OR-n4496: 382.16 ps
OR-n4499: 378.28 ps
OR-n4502: 414.30 ps
OR-n4505: 411.27 ps
OR-n4508: 407.45 ps
OR-n4511: 403.63 ps
AND-n4514: 808.92 ps
NAND-n4515: 447.44 ps
NAND-n4516: 458.97 ps
NAND-n4517: 447.44 ps
NAND-n4518: 427.09 ps
NAND-n4519: 438.63 ps
NAND-n4520: 427.09 ps
NAND-n4521: 427.09 ps
NAND-n4522: 438.63 ps
NAND-n4523: 427.09 ps
AND-n4524: 427.09 ps
AND-n4525: 527.35 ps
INP-n4526: 635.78 ps
INP-n4528: 534.31 ps
NAND-n4529: 486.96 ps
NAND-n4530: 498.40 ps
NAND-n4531: 486.96 ps
NOT-n4535: 474.07 ps
NAND-n4538: 486.96 ps
NAND-n4539: 486.96 ps
NAND-n4540: 486.96 ps
NOT-n4544: 474.07 ps
NAND-n4547: 492.18 ps
NAND-n4548: 492.18 ps
NAND-n4549: 492.18 ps
NAND-n4552: 491.71 ps
NAND-n4553: 491.71 ps
NAND-n4554: 491.71 ps
NOT-n4558: 478.82 ps
NAND-n4561: 466.61 ps
NAND-n4562: 466.61 ps
NAND-n4563: 466.61 ps
NOT-n4567: 453.72 ps
NAND-n4570: 471.83 ps
NAND-n4571: 471.83 ps
NAND-n4572: 471.83 ps
NAND-n4575: 466.60 ps
NAND-n4576: 478.04 ps
NAND-n4577: 466.60 ps
NOT-n4581: 453.72 ps
NAND-n4584: 466.61 ps
NAND-n4585: 466.61 ps
NAND-n4586: 466.61 ps
NOT-n4590: 453.72 ps
NAND-n4593: 471.83 ps
NAND-n4594: 471.83 ps
NAND-n4595: 471.83 ps
BUFF-n4598: 467.96 ps
NOT-n4601: 458.97 ps
BUFF-n4602: 467.97 ps
NOT-n4605: 458.97 ps
BUFF-n4606: 447.61 ps
NOT-n4609: 438.63 ps
BUFF-n4610: 447.62 ps
NOT-n4613: 438.63 ps
BUFF-n4614: 447.61 ps
NOT-n4617: 438.63 ps
BUFF-n4618: 447.62 ps
NOT-n4621: 438.63 ps
AND-n4622: 458.97 ps
AND-n4623: 467.96 ps
NOR-n4624: 458.97 ps
AND-n4625: 458.97 ps
AND-n4626: 467.97 ps
NOR-n4627: 458.97 ps
AND-n4628: 438.63 ps
AND-n4629: 447.61 ps
NOR-n4630: 438.63 ps
AND-n4631: 438.63 ps
AND-n4632: 447.62 ps
NOR-n4633: 438.63 ps
AND-n4634: 438.63 ps
AND-n4635: 447.61 ps
NOR-n4636: 438.63 ps
AND-n4637: 438.63 ps
AND-n4638: 447.62 ps
NOR-n4639: 438.63 ps
BUFF-n4640: 443.38 ps
NOT-n4647: 420.66 ps
BUFF-n4653: 435.98 ps
NOT-n4660: 413.26 ps
AND-n4666: 523.50 ps
AND-n4667: 546.22 ps
AND-n4668: 432.34 ps
AND-n4669: 455.07 ps
AND-n4670: 428.34 ps
AND-n4671: 451.06 ps
AND-n4672: 424.50 ps
AND-n4673: 447.22 ps
AND-n4674: 420.66 ps
AND-n4675: 443.38 ps
AND-n4676: 416.78 ps
AND-n4677: 439.50 ps
AND-n4678: 424.92 ps
AND-n4679: 447.59 ps
AND-n4680: 420.92 ps
AND-n4681: 443.65 ps
AND-n4682: 417.09 ps
AND-n4683: 439.81 ps
AND-n4684: 413.26 ps
AND-n4685: 435.98 ps
OR-n4686: 432.34 ps
OR-n4689: 428.34 ps
OR-n4692: 424.50 ps
OR-n4695: 420.66 ps
OR-n4698: 416.78 ps
OR-n4701: 424.92 ps
OR-n4704: 420.92 ps
OR-n4707: 417.09 ps
OR-n4710: 413.26 ps
BUFF-n4713: 372.93 ps
BUFF-n4716: 628.47 ps
NOT-n4719: 361.49 ps
NOT-n4720: 617.04 ps
OR-n4721: 276.98 ps
BUFF-n4724: 629.00 ps
NOT-n4727: 265.69 ps
NOT-n4728: 616.56 ps
OR-n4729: 276.98 ps
BUFF-n4732: 626.01 ps
NOT-n4735: 265.68 ps
NOT-n4736: 613.57 ps
OR-n4737: 344.89 ps
BUFF-n4740: 623.34 ps
NOT-n4743: 333.43 ps
NOT-n4744: 611.89 ps
OR-n4745: 344.97 ps
BUFF-n4748: 626.01 ps
NOT-n4751: 333.52 ps
NOT-n4752: 614.56 ps
BUFF-n4753: 337.66 ps
BUFF-n4756: 623.35 ps
NOT-n4759: 326.22 ps
NOT-n4760: 611.88 ps
OR-n4761: 235.43 ps
BUFF-n4764: 635.16 ps
NOT-n4767: 224.14 ps
NOT-n4768: 622.72 ps
OR-n4769: 235.43 ps
BUFF-n4772: 620.81 ps
NOT-n4775: 224.13 ps
NOT-n4776: 608.37 ps
OR-n4777: 308.37 ps
BUFF-n4780: 618.14 ps
NOT-n4783: 296.92 ps
NOT-n4784: 606.70 ps
OR-n4785: 308.36 ps
BUFF-n4788: 620.81 ps
NOT-n4791: 296.91 ps
NOT-n4792: 609.37 ps
BUFF-n4793: 362.54 ps
BUFF-n4796: 608.13 ps
NOT-n4799: 351.10 ps
NOT-n4800: 596.69 ps
OR-n4801: 266.59 ps
BUFF-n4804: 613.75 ps
NOT-n4807: 255.30 ps
NOT-n4808: 601.31 ps
OR-n4809: 266.59 ps
BUFF-n4812: 605.66 ps
NOT-n4815: 255.29 ps
NOT-n4816: 593.22 ps
OR-n4817: 334.49 ps
BUFF-n4820: 602.99 ps
NOT-n4823: 323.04 ps
NOT-n4824: 591.55 ps
OR-n4825: 334.57 ps
BUFF-n4828: 605.66 ps
NOT-n4831: 323.12 ps
NOT-n4832: 594.21 ps
BUFF-n4833: 866.06 ps
BUFF-n4836: 579.98 ps
NOT-n4839: 854.62 ps
NOT-n4840: 568.55 ps
OR-n4841: 483.58 ps
BUFF-n4844: 613.75 ps
NOT-n4847: 472.29 ps
NOT-n4848: 601.31 ps
OR-n4849: 483.58 ps
BUFF-n4852: 605.66 ps
NOT-n4855: 472.28 ps
NOT-n4856: 593.22 ps
OR-n4857: 551.93 ps
BUFF-n4860: 602.99 ps
NOT-n4863: 540.47 ps
NOT-n4864: 591.55 ps
OR-n4865: 552.00 ps
BUFF-n4868: 605.66 ps
NOT-n4871: 540.55 ps
NOT-n4872: 594.21 ps
BUFF-n4873: 512.20 ps
BUFF-n4876: 482.39 ps
NOT-n4879: 500.74 ps
NOT-n4880: 470.95 ps
BUFF-n4881: 573.55 ps
BUFF-n4884: 442.92 ps
NOT-n4887: 562.11 ps
NOT-n4888: 431.48 ps
BUFF-n4889: 390.43 ps
BUFF-n4892: 253.55 ps
NOT-n4895: 378.99 ps
NOT-n4896: 242.11 ps
BUFF-n4897: 361.34 ps
BUFF-n4900: 246.61 ps
NOT-n4903: 349.90 ps
NOT-n4904: 235.17 ps
BUFF-n4905: 393.91 ps
BUFF-n4908: 257.02 ps
NOT-n4911: 382.47 ps
NOT-n4912: 245.58 ps
BUFF-n4913: 509.67 ps
BUFF-n4916: 519.25 ps
NOT-n4919: 498.21 ps
NOT-n4920: 507.81 ps
BUFF-n4921: 407.32 ps
BUFF-n4924: 270.58 ps
NOT-n4927: 395.88 ps
NOT-n4928: 259.14 ps
NOR-n4929: 589.48 ps
OR-n4932: 470.95 ps
NOT-n4935: 578.34 ps
NOT-n4936: 458.13 ps
NAND-n4937: 470.95 ps
NAND-n4938: 458.13 ps
NAND-n4939: 458.13 ps
OR-n4942: 530.09 ps
NOT-n4945: 446.69 ps
NOT-n4946: 518.54 ps
NAND-n4947: 446.69 ps
NAND-n4948: 458.13 ps
NAND-n4949: 446.69 ps
BUFF-n4952: 593.91 ps
NOT-n4955: 435.25 ps
NOT-n4956: 582.37 ps
NAND-n4957: 435.25 ps
NAND-n4958: 446.69 ps
NAND-n4959: 435.25 ps
BUFF-n4962: 626.19 ps
NOT-n4965: 423.80 ps
NOT-n4966: 614.66 ps
NAND-n4967: 423.80 ps
NAND-n4968: 435.25 ps
BUFF-n4970: 561.83 ps
NOT-n4973: 481.32 ps
NOT-n4976: 550.41 ps
NOT-n4977: 469.88 ps
NAND-n4978: 481.32 ps
NAND-n4979: 469.88 ps
NAND-n4980: 469.88 ps
NOR-n4983: 516.24 ps
NOT-n4986: 457.23 ps
NOT-n4987: 504.94 ps
NAND-n4988: 457.23 ps
NAND-n4989: 469.88 ps
NAND-n4990: 457.23 ps
BUFF-n4993: 594.07 ps
NOT-n4996: 445.79 ps
NOT-n4997: 582.52 ps
NAND-n4998: 445.79 ps
NAND-n4999: 457.23 ps
NAND-n5000: 445.79 ps
BUFF-n5003: 626.35 ps
NOT-n5006: 434.34 ps
NOT-n5007: 614.81 ps
NAND-n5008: 434.34 ps
NAND-n5009: 445.79 ps
NOR-n5011: 386.02 ps
OR-n5014: 239.16 ps
NOT-n5017: 373.80 ps
NOT-n5018: 226.65 ps
NAND-n5019: 239.16 ps
NAND-n5020: 226.65 ps
NAND-n5021: 226.65 ps
OR-n5024: 288.12 ps
NOT-n5027: 215.21 ps
NOT-n5028: 276.58 ps
NAND-n5029: 215.21 ps
NAND-n5030: 226.65 ps
NAND-n5031: 215.21 ps
OR-n5034: 264.15 ps
NOT-n5037: 202.75 ps
NOT-n5038: 252.78 ps
NAND-n5039: 202.75 ps
NAND-n5040: 215.21 ps
NAND-n5041: 202.75 ps
BUFF-n5044: 420.67 ps
NOT-n5047: 191.31 ps
NOT-n5048: 409.12 ps
NAND-n5049: 191.31 ps
NAND-n5050: 202.75 ps
NAND-n5051: 191.31 ps
BUFF-n5054: 443.93 ps
NOT-n5057: 179.85 ps
NOT-n5058: 432.39 ps
NAND-n5059: 179.85 ps
NAND-n5060: 191.31 ps
NAND-n5061: 179.85 ps
BUFF-n5064: 497.32 ps
NOT-n5067: 168.40 ps
NOT-n5068: 485.78 ps
NAND-n5069: 168.40 ps
NAND-n5070: 179.85 ps
NAND-n5071: 168.40 ps
BUFF-n5074: 503.49 ps
NOT-n5077: 156.93 ps
NOT-n5078: 491.95 ps
NAND-n5079: 156.93 ps
NAND-n5080: 168.40 ps
NAND-n5081: 156.93 ps
BUFF-n5084: 542.60 ps
NOT-n5087: 145.46 ps
NOT-n5088: 531.07 ps
NAND-n5089: 171.52 ps
NAND-n5090: 183.00 ps
NAND-n5091: 171.52 ps
BUFF-n5094: 541.05 ps
NOT-n5097: 160.06 ps
NOT-n5098: 529.52 ps
BUFF-n5099: 348.34 ps
NOR-n5102: 253.55 ps
NOT-n5105: 335.68 ps
NOT-n5106: 242.35 ps
NAND-n5107: 253.55 ps
NAND-n5108: 242.35 ps
NAND-n5109: 242.35 ps
NOT-n5112: 294.91 ps
NOT-n5115: 230.92 ps
NOT-n5116: 283.36 ps
NAND-n5117: 230.92 ps
NAND-n5118: 242.35 ps
NAND-n5119: 230.92 ps
NOR-n5122: 235.17 ps
NOT-n5125: 217.34 ps
NOT-n5126: 224.49 ps
NAND-n5127: 217.34 ps
NAND-n5128: 224.49 ps
NAND-n5129: 217.34 ps
BUFF-n5132: 419.11 ps
NOT-n5135: 205.90 ps
NOT-n5136: 407.53 ps
NAND-n5137: 205.90 ps
NAND-n5138: 217.34 ps
NAND-n5139: 205.90 ps
BUFF-n5142: 442.37 ps
NOT-n5145: 194.44 ps
NOT-n5146: 430.84 ps
NAND-n5147: 194.44 ps
NAND-n5148: 205.90 ps
NAND-n5149: 194.44 ps
BUFF-n5152: 495.76 ps
NOT-n5155: 183.00 ps
NOT-n5156: 484.22 ps
NAND-n5157: 183.00 ps
NAND-n5158: 194.44 ps
NAND-n5159: 183.00 ps
BUFF-n5162: 501.93 ps
NOT-n5165: 171.52 ps
NOT-n5166: 490.39 ps
OR-n5167: 233.07 ps
OR-n5170: 145.46 ps
NOT-n5173: 221.77 ps
NOT-n5174: 133.03 ps
BUFF-n5175: 645.51 ps
BUFF-n5178: 615.70 ps
NOT-n5181: 634.06 ps
NOT-n5182: 604.27 ps
BUFF-n5183: 606.95 ps
BUFF-n5186: 616.53 ps
NOT-n5189: 595.49 ps
NOT-n5190: 605.09 ps
BUFF-n5191: 607.64 ps
BUFF-n5194: 477.01 ps
NOT-n5197: 596.20 ps
NOT-n5198: 465.57 ps
BUFF-n5199: 597.15 ps
BUFF-n5202: 460.27 ps
NOT-n5205: 585.71 ps
NOT-n5206: 448.83 ps
BUFF-n5207: 571.52 ps
BUFF-n5210: 456.79 ps
NOT-n5213: 560.08 ps
NOT-n5214: 445.36 ps
BUFF-n5215: 597.15 ps
BUFF-n5218: 460.27 ps
NOT-n5221: 585.71 ps
NOT-n5222: 448.83 ps
BUFF-n5223: 601.94 ps
BUFF-n5226: 465.20 ps
NOT-n5229: 590.50 ps
NOT-n5230: 453.76 ps
NOR-n5231: 756.76 ps
BUFF-n5234: 706.12 ps
NOT-n5237: 745.58 ps
NOT-n5238: 693.33 ps
BUFF-n5239: 740.14 ps
BUFF-n5242: 707.73 ps
NOT-n5245: 728.71 ps
NOT-n5246: 696.29 ps
BUFF-n5247: 481.29 ps
NOT-n5250: 510.89 ps
NOT-n5253: 469.87 ps
NOT-n5254: 499.45 ps
BUFF-n5255: 486.85 ps
BUFF-n5258: 486.85 ps
NOT-n5261: 475.42 ps
NOT-n5262: 475.42 ps
BUFF-n5263: 498.33 ps
BUFF-n5266: 492.08 ps
NOT-n5269: 486.89 ps
NOT-n5270: 480.64 ps
AND-n5271: 600.96 ps
AND-n5274: 600.96 ps
NOT-n5277: 589.42 ps
NOT-n5278: 589.42 ps
NAND-n5279: 589.42 ps
NAND-n5280: 589.42 ps
BUFF-n5281: 497.18 ps
NOT-n5284: 507.16 ps
NOT-n5287: 485.76 ps
NOT-n5288: 495.72 ps
BUFF-n5289: 493.45 ps
BUFF-n5292: 493.45 ps
NOT-n5295: 482.01 ps
NOT-n5296: 482.01 ps
BUFF-n5297: 504.93 ps
BUFF-n5300: 498.67 ps
NOT-n5303: 493.49 ps
NOT-n5304: 487.24 ps
AND-n5305: 600.96 ps
AND-n5308: 600.96 ps
NOT-n5311: 589.42 ps
NOT-n5312: 589.42 ps
NAND-n5313: 589.42 ps
NAND-n5314: 589.42 ps
BUFF-n5315: 486.42 ps
OR-n5318: 523.50 ps
NOT-n5321: 474.98 ps
NOT-n5322: 512.06 ps
BUFF-n5323: 492.05 ps
BUFF-n5326: 492.05 ps
NOT-n5329: 480.61 ps
NOT-n5330: 480.61 ps
BUFF-n5331: 492.17 ps
BUFF-n5334: 497.27 ps
NOT-n5337: 480.73 ps
NOT-n5338: 485.83 ps
BUFF-n5339: 529.63 ps
BUFF-n5342: 518.97 ps
NOT-n5345: 518.18 ps
NOT-n5346: 507.53 ps
NAND-n5347: 518.18 ps
NAND-n5348: 507.53 ps
BUFF-n5349: 529.63 ps
BUFF-n5352: 529.63 ps
NOT-n5355: 518.19 ps
NOT-n5356: 518.19 ps
NAND-n5357: 518.19 ps
NAND-n5358: 518.19 ps
NAND-n5359: 518.19 ps
NAND-n5362: 507.53 ps
NOT-n5365: 506.66 ps
NOT-n5366: 496.00 ps
NAND-n5367: 506.66 ps
NAND-n5368: 496.00 ps
NAND-n5369: 447.43 ps
NAND-n5372: 589.42 ps
NOT-n5375: 435.89 ps
NOT-n5376: 577.85 ps
NAND-n5377: 454.03 ps
NAND-n5380: 589.42 ps
NOT-n5383: 442.49 ps
NOT-n5384: 577.85 ps
NAND-n5385: 447.52 ps
NAND-n5388: 496.00 ps
NOT-n5391: 435.98 ps
NOT-n5392: 484.43 ps
BUFF-n5393: 507.34 ps
BUFF-n5396: 367.50 ps
NOT-n5399: 495.91 ps
NOT-n5400: 356.06 ps
BUFF-n5401: 471.61 ps
BUFF-n5404: 331.76 ps
NOT-n5407: 460.17 ps
NOT-n5408: 320.33 ps
BUFF-n5409: 443.88 ps
BUFF-n5412: 307.09 ps
NOT-n5415: 432.44 ps
NOT-n5416: 295.65 ps
BUFF-n5417: 498.29 ps
BUFF-n5420: 358.45 ps
NOT-n5423: 486.85 ps
NOT-n5424: 347.01 ps
BUFF-n5425: 390.43 ps
BUFF-n5428: 258.75 ps
NOT-n5431: 378.99 ps
NOT-n5432: 247.31 ps
BUFF-n5433: 383.49 ps
BUFF-n5436: 251.80 ps
NOT-n5439: 372.05 ps
NOT-n5440: 240.36 ps
BUFF-n5441: 393.91 ps
BUFF-n5444: 262.22 ps
NOT-n5447: 382.47 ps
NOT-n5448: 250.78 ps
BUFF-n5449: 470.02 ps
BUFF-n5452: 333.28 ps
NOT-n5455: 458.57 ps
NOT-n5456: 321.84 ps
BUFF-n5457: 407.32 ps
BUFF-n5460: 275.71 ps
NOT-n5463: 395.88 ps
NOT-n5464: 264.27 ps
NOR-n5465: 412.46 ps
OR-n5468: 295.65 ps
NOT-n5471: 401.29 ps
NOT-n5472: 282.92 ps
NAND-n5473: 295.65 ps
NAND-n5474: 282.92 ps
NAND-n5475: 282.92 ps
OR-n5478: 320.33 ps
NOT-n5481: 270.46 ps
NOT-n5482: 308.95 ps
NAND-n5483: 270.46 ps
NAND-n5484: 282.92 ps
NAND-n5485: 270.46 ps
BUFF-n5488: 417.60 ps
NOT-n5491: 259.02 ps
NOT-n5492: 406.06 ps
NAND-n5493: 259.02 ps
NAND-n5494: 270.46 ps
NAND-n5495: 259.02 ps
BUFF-n5498: 450.95 ps
NOT-n5501: 247.57 ps
NOT-n5502: 439.42 ps
NAND-n5503: 247.57 ps
NAND-n5504: 259.02 ps
NAND-n5505: 247.57 ps
BUFF-n5508: 492.81 ps
NOT-n5511: 236.13 ps
NOT-n5512: 481.28 ps
NAND-n5513: 236.13 ps
NAND-n5514: 247.57 ps
NAND-n5515: 236.13 ps
BUFF-n5518: 515.85 ps
NOT-n5521: 224.67 ps
NOT-n5522: 504.32 ps
BUFF-n5523: 385.26 ps
NOT-n5526: 306.09 ps
NOT-n5529: 373.84 ps
NOT-n5530: 294.65 ps
NAND-n5531: 306.09 ps
NAND-n5532: 294.65 ps
NAND-n5533: 294.65 ps
NOR-n5536: 338.13 ps
NOT-n5539: 282.00 ps
NOT-n5540: 326.83 ps
NAND-n5541: 282.00 ps
NAND-n5542: 294.65 ps
NAND-n5543: 282.00 ps
BUFF-n5546: 417.76 ps
NOT-n5549: 270.56 ps
NOT-n5550: 406.21 ps
NAND-n5551: 270.56 ps
NAND-n5552: 282.00 ps
NAND-n5553: 270.56 ps
BUFF-n5556: 451.11 ps
NOT-n5559: 259.11 ps
NOT-n5560: 439.57 ps
NAND-n5561: 259.11 ps
NAND-n5562: 270.56 ps
NAND-n5563: 259.11 ps
BUFF-n5566: 492.97 ps
NOT-n5569: 247.67 ps
NOT-n5570: 481.43 ps
NAND-n5571: 247.67 ps
NAND-n5572: 259.11 ps
NAND-n5573: 247.67 ps
BUFF-n5576: 516.01 ps
NOT-n5579: 236.22 ps
NOT-n5580: 504.47 ps
NOR-n5581: 391.46 ps
OR-n5584: 244.35 ps
NOT-n5587: 379.23 ps
NOT-n5588: 231.86 ps
NAND-n5589: 244.35 ps
NAND-n5590: 231.86 ps
NAND-n5591: 231.86 ps
OR-n5594: 293.32 ps
NOT-n5597: 220.42 ps
NOT-n5598: 281.77 ps
NAND-n5599: 220.42 ps
NAND-n5600: 231.86 ps
NAND-n5601: 220.42 ps
OR-n5604: 269.34 ps
NOT-n5607: 207.96 ps
NOT-n5608: 257.98 ps
NAND-n5609: 207.96 ps
NAND-n5610: 220.42 ps
NAND-n5611: 207.96 ps
BUFF-n5614: 425.80 ps
NOT-n5617: 196.52 ps
NOT-n5618: 414.25 ps
NAND-n5619: 196.52 ps
NAND-n5620: 207.96 ps
NAND-n5621: 196.52 ps
BUFF-n5624: 449.13 ps
NOT-n5627: 185.06 ps
NOT-n5628: 437.59 ps
NAND-n5629: 185.06 ps
NAND-n5630: 196.52 ps
NAND-n5631: 185.06 ps
BUFF-n5634: 491.15 ps
NOT-n5637: 173.61 ps
NOT-n5638: 479.62 ps
NAND-n5639: 173.61 ps
NAND-n5640: 185.06 ps
NAND-n5641: 173.61 ps
BUFF-n5644: 508.68 ps
NOT-n5647: 162.14 ps
NOT-n5648: 497.15 ps
NAND-n5649: 162.14 ps
NAND-n5650: 173.61 ps
NAND-n5651: 162.14 ps
BUFF-n5654: 547.80 ps
NOT-n5657: 150.67 ps
NOT-n5658: 536.27 ps
NAND-n5659: 176.72 ps
NAND-n5660: 188.19 ps
NAND-n5661: 176.72 ps
BUFF-n5664: 546.25 ps
NOT-n5667: 165.25 ps
NOT-n5668: 534.71 ps
BUFF-n5669: 353.55 ps
NOR-n5672: 258.75 ps
NOT-n5675: 340.89 ps
NOT-n5676: 247.54 ps
NAND-n5677: 258.75 ps
NAND-n5678: 247.54 ps
NAND-n5679: 247.54 ps
NOT-n5682: 300.11 ps
NOT-n5685: 236.12 ps
NOT-n5686: 288.56 ps
NAND-n5687: 236.12 ps
NAND-n5688: 247.54 ps
NAND-n5689: 236.12 ps
NOR-n5692: 240.36 ps
NOT-n5695: 222.53 ps
NOT-n5696: 229.69 ps
NAND-n5697: 222.53 ps
NAND-n5698: 229.69 ps
NAND-n5699: 222.53 ps
BUFF-n5702: 424.23 ps
NOT-n5705: 211.09 ps
NOT-n5706: 412.65 ps
NAND-n5707: 211.09 ps
NAND-n5708: 222.53 ps
NAND-n5709: 211.09 ps
BUFF-n5712: 447.57 ps
NOT-n5715: 199.63 ps
NOT-n5716: 436.03 ps
NAND-n5717: 199.63 ps
NAND-n5718: 211.09 ps
NAND-n5719: 199.63 ps
BUFF-n5722: 489.60 ps
NOT-n5725: 188.19 ps
NOT-n5726: 478.06 ps
NAND-n5727: 188.19 ps
NAND-n5728: 199.63 ps
NAND-n5729: 188.19 ps
BUFF-n5732: 507.12 ps
NOT-n5735: 176.72 ps
NOT-n5736: 495.59 ps
OR-n5737: 224.67 ps
OR-n5740: 150.67 ps
NOT-n5743: 213.37 ps
NOT-n5744: 138.24 ps
BUFF-n5745: 432.55 ps
