Circuit delay: 3251.59 ps

Gate slacks:
NAND-n18150: 778.30 ps
NAND-n18151: 578.36 ps
NAND-n18152: 968.46 ps
NAND-n18153: 968.46 ps
NAND-n18154: 1284.86 ps
NAND-n18155: 1300.06 ps
NAND-n18156: 1418.27 ps
NAND-n18157: 1394.90 ps
NAND-n18158: 995.22 ps
NAND-n18159: 1013.76 ps
NAND-n18160: 1074.37 ps
NAND-n18161: 1086.22 ps
NAND-n18162: 1135.67 ps
NAND-n18163: 1153.28 ps
NAND-n18164: 1132.39 ps
NAND-n18165: 1149.54 ps
NAND-n18166: 1196.08 ps
NAND-n18167: 1218.17 ps
NAND-n18168: 519.55 ps
NAND-n18169: 531.24 ps
NAND-n18170: 562.41 ps
NAND-n18171: 556.19 ps
NAND-n18172: 610.01 ps
NAND-n18173: 603.18 ps
NAND-n18174: 625.22 ps
NAND-n18175: 643.68 ps
NAND-n18176: 676.55 ps
NAND-n18177: 688.07 ps
NAND-n18178: 729.85 ps
NAND-n18179: 741.58 ps
NAND-n18180: 775.11 ps
NAND-n18181: 787.32 ps
NAND-n18182: 765.68 ps
NAND-n18183: 784.36 ps
NAND-n18184: 849.38 ps
NAND-n18185: 861.25 ps
NAND-n18186: 860.48 ps
NAND-n18187: 879.15 ps
NAND-n18188: 917.69 ps
NAND-n18189: 929.64 ps
NAND-n18190: 988.55 ps
NAND-n18191: 1000.61 ps
NAND-n18192: 977.47 ps
NAND-n18193: 995.94 ps
NAND-n18194: 1028.33 ps
NAND-n18195: 1040.20 ps
AND-n18196: 684.19 ps
AND-n18197: 625.54 ps
NAND-n18198: 630.19 ps
NAND-n18199: 625.54 ps
NAND-n18200: 617.59 ps
NAND-n18201: 600.87 ps
AND-n18202: 578.36 ps
NAND-n18203: 586.91 ps
NAND-n18204: 578.36 ps
AND-n18205: 1151.11 ps
NAND-n18206: 1216.41 ps
NAND-n18207: 1176.34 ps
AND-n18208: 1188.64 ps
NAND-n18209: 1210.49 ps
NAND-n18210: 1186.06 ps
NAND-n18211: 1147.00 ps
AND-n18212: 1192.07 ps
NAND-n18213: 1233.57 ps
NAND-n18214: 1192.07 ps
AND-n18215: 1215.65 ps
NAND-n18216: 1226.43 ps
AND-n18217: 1271.32 ps
NAND-n18218: 1271.32 ps
AND-n18219: 657.69 ps
OR-n18220: 690.33 ps
AND-n18221: 631.25 ps
NAND-n18222: 655.74 ps
NAND-n18223: 631.25 ps
AND-n18224: 620.44 ps
NAND-n18225: 636.92 ps
NAND-n18226: 620.44 ps
AND-n18227: 679.79 ps
NAND-n18228: 688.18 ps
NAND-n18229: 679.79 ps
AND-n18230: 656.13 ps
OR-n18231: 798.73 ps
AND-n18232: 571.10 ps
NAND-n18233: 571.10 ps
NAND-n18234: 643.78 ps
AND-n18235: 531.24 ps
OR-n18236: 531.24 ps
OR-n18237: 676.14 ps
AND-n18238: 532.55 ps
NAND-n18239: 532.55 ps
NAND-n18240: 536.86 ps
AND-n18241: 810.97 ps
AND-n18242: 810.97 ps
NAND-n18243: 571.10 ps
AND-n18244: 1027.31 ps
NAND-n18245: 1070.25 ps
NAND-n18246: 1029.99 ps
AND-n18247: 1076.59 ps
NAND-n18248: 1105.54 ps
NAND-n18249: 1076.59 ps
AND-n18250: 1084.39 ps
NAND-n18251: 1099.78 ps
AND-n18252: 1113.86 ps
NAND-n18253: 1145.03 ps
NAND-n18254: 1114.95 ps
AND-n18255: 1124.74 ps
NAND-n18256: 1137.77 ps
NAND-n18257: 578.36 ps
NAND-n18258: 600.87 ps
NAND-n18259: 1240.40 ps
NOT-n18260: 1240.40 ps
NAND-n18261: 1279.41 ps
NOT-n18262: 1996.64 ps
NOT-n18263: 574.83 ps
AND-n18264: 574.83 ps
NAND-n18265: 611.19 ps
NAND-n18266: 574.83 ps
NAND-n18267: 531.24 ps
NAND-n18268: 539.39 ps
NAND-n18269: 531.24 ps
NAND-n18270: 573.27 ps
AND-n18271: 556.19 ps
NAND-n18272: 597.70 ps
NAND-n18273: 556.19 ps
NAND-n18274: 531.24 ps
NAND-n18275: 560.84 ps
NAND-n18276: 531.24 ps
AND-n18277: 603.18 ps
NAND-n18278: 644.31 ps
NAND-n18279: 603.18 ps
NAND-n18280: 636.63 ps
NAND-n18281: 636.63 ps
NAND-n18282: 636.63 ps
AND-n18283: 649.47 ps
NAND-n18284: 678.00 ps
NAND-n18285: 649.47 ps
NAND-n18286: 571.10 ps
NAND-n18287: 640.02 ps
NAND-n18288: 571.10 ps
AND-n18289: 743.66 ps
NAND-n18290: 784.87 ps
NAND-n18291: 743.66 ps
NAND-n18292: 571.10 ps
NAND-n18293: 670.25 ps
NAND-n18294: 571.10 ps
AND-n18295: 820.67 ps
NAND-n18296: 861.73 ps
NAND-n18297: 820.67 ps
NAND-n18298: 571.10 ps
NAND-n18299: 578.36 ps
NAND-n18300: 851.42 ps
NAND-n18301: 810.97 ps
AND-n18302: 884.47 ps
NAND-n18303: 923.67 ps
NAND-n18304: 884.47 ps
NAND-n18305: 1300.06 ps
OR-n18306: 1354.13 ps
NAND-n18307: 578.36 ps
NAND-n18308: 578.36 ps
AND-n18309: 1064.89 ps
NAND-n18310: 1106.21 ps
NAND-n18311: 1064.89 ps
NAND-n18312: 578.36 ps
NAND-n18313: 738.73 ps
NAND-n18314: 578.36 ps
AND-n18315: 1093.95 ps
NAND-n18316: 1134.03 ps
NAND-n18317: 1093.95 ps
NAND-n18318: 578.36 ps
NAND-n18319: 620.44 ps
NAND-n18320: 578.36 ps
NAND-n18321: 578.36 ps
NAND-n18322: 631.25 ps
NAND-n18323: 578.36 ps
NAND-n18324: 532.55 ps
NAND-n18325: 532.55 ps
NAND-n18326: 553.06 ps
NOT-n18327: 617.59 ps
NAND-n18328: 551.25 ps
NOT-n18329: 639.90 ps
NOT-n18330: 725.54 ps
NOT-n18331: 637.82 ps
NOT-n18332: 1244.07 ps
NOT-n18333: 1228.33 ps
NAND-n18334: 709.52 ps
NAND-n18335: 618.29 ps
NAND-n18336: 618.29 ps
NAND-n18337: 600.87 ps
NOT-n18338: 1103.53 ps
NOT-n18339: 586.91 ps
NAND-n18340: 578.36 ps
NOT-n18341: 1074.37 ps
NOT-n18342: 963.08 ps
OR-n18343: 1183.51 ps
OR-n18344: 1234.14 ps
NAND-n18345: 1126.97 ps
NAND-n18346: 1103.53 ps
OR-n18347: 1240.90 ps
NOT-n18348: 1127.27 ps
OR-n18349: 1302.79 ps
NAND-n18350: 1150.27 ps
NAND-n18351: 1127.27 ps
OR-n18352: 1282.50 ps
NOT-n18353: 1228.85 ps
NAND-n18354: 1218.17 ps
NAND-n18355: 1272.04 ps
NAND-n18356: 1239.91 ps
NAND-n18357: 1296.70 ps
NAND-n18358: 637.82 ps
NAND-n18359: 631.25 ps
OR-n18360: 719.45 ps
NOT-n18361: 1028.33 ps
NAND-n18362: 637.25 ps
NAND-n18363: 620.44 ps
OR-n18364: 720.77 ps
OR-n18365: 700.68 ps
NOT-n18366: 988.55 ps
OR-n18367: 753.52 ps
NOT-n18368: 917.69 ps
OR-n18369: 796.22 ps
NOT-n18370: 852.57 ps
NOT-n18371: 688.18 ps
NAND-n18372: 679.79 ps
NOT-n18373: 849.38 ps
OR-n18374: 677.07 ps
NOT-n18375: 571.10 ps
NAND-n18376: 571.10 ps
NAND-n18377: 571.10 ps
NAND-n18378: 608.18 ps
NAND-n18379: 628.58 ps
NAND-n18380: 571.10 ps
OR-n18381: 649.60 ps
NOT-n18382: 775.11 ps
OR-n18383: 685.62 ps
NOT-n18384: 729.85 ps
OR-n18385: 661.24 ps
NOT-n18386: 676.55 ps
OR-n18387: 553.06 ps
NAND-n18388: 551.25 ps
NOT-n18389: 566.67 ps
NOT-n18390: 624.72 ps
NOT-n18391: 590.60 ps
NOT-n18392: 519.55 ps
NOT-n18393: 589.60 ps
OR-n18394: 747.47 ps
NAND-n18395: 611.62 ps
NAND-n18396: 589.60 ps
NAND-n18397: 697.67 ps
OR-n18398: 760.15 ps
NOT-n18399: 730.22 ps
NAND-n18400: 735.71 ps
NAND-n18401: 735.71 ps
NAND-n18402: 844.17 ps
OR-n18403: 983.67 ps
NAND-n18404: 752.11 ps
NAND-n18405: 730.22 ps
NAND-n18406: 944.76 ps
NOT-n18407: 1284.86 ps
OR-n18408: 996.27 ps
OR-n18409: 1109.24 ps
NAND-n18410: 879.36 ps
NAND-n18411: 852.57 ps
NAND-n18412: 1086.35 ps
OR-n18413: 1089.48 ps
NOT-n18414: 945.02 ps
OR-n18415: 1144.53 ps
NAND-n18416: 968.46 ps
NAND-n18417: 945.02 ps
OR-n18418: 1152.89 ps
OR-n18419: 1175.44 ps
NAND-n18420: 986.57 ps
NAND-n18421: 963.08 ps
NAND-n18422: 1134.35 ps
NAND-n18423: 1171.11 ps
NAND-n18424: 1170.79 ps
NAND-n18425: 1220.09 ps
NAND-n18426: 1218.17 ps
NAND-n18427: 705.09 ps
NAND-n18428: 776.60 ps
NAND-n18429: 929.57 ps
NAND-n18430: 1061.76 ps
NAND-n18431: 1019.38 ps
NAND-n18432: 1104.65 ps
NAND-n18433: 1126.35 ps
NAND-n18434: 1138.83 ps
NAND-n18435: 1165.68 ps
NAND-n18436: 1138.83 ps
NAND-n18437: 1173.99 ps
NAND-n18438: 1200.58 ps
NAND-n18439: 1173.99 ps
NAND-n18440: 1189.83 ps
NAND-n18441: 1217.07 ps
NAND-n18442: 1189.83 ps
NAND-n18443: 1238.58 ps
NAND-n18444: 1265.37 ps
NAND-n18445: 1238.58 ps
NAND-n18446: 1196.08 ps
NAND-n18447: 1224.80 ps
NAND-n18448: 1196.08 ps
NAND-n18449: 583.66 ps
NAND-n18450: 618.33 ps
NAND-n18451: 583.66 ps
NAND-n18452: 562.41 ps
NAND-n18453: 602.58 ps
NAND-n18454: 562.41 ps
NAND-n18455: 610.01 ps
NAND-n18456: 649.82 ps
NAND-n18457: 610.01 ps
NAND-n18458: 717.90 ps
NAND-n18459: 744.61 ps
NAND-n18460: 717.90 ps
NAND-n18461: 780.18 ps
NAND-n18462: 805.62 ps
NAND-n18463: 780.18 ps
NAND-n18464: 751.19 ps
NAND-n18465: 790.72 ps
NAND-n18466: 751.19 ps
NAND-n18467: 826.30 ps
NAND-n18468: 866.38 ps
NAND-n18469: 826.30 ps
NAND-n18470: 844.17 ps
NAND-n18471: 883.40 ps
NAND-n18472: 952.36 ps
NAND-n18473: 979.21 ps
NAND-n18474: 952.36 ps
NAND-n18475: 1064.79 ps
NAND-n18476: 1090.11 ps
NAND-n18477: 1064.79 ps
NAND-n18478: 1039.27 ps
NAND-n18479: 1066.51 ps
NAND-n18480: 1039.27 ps
NAND-n18481: 1071.48 ps
NAND-n18482: 1111.77 ps
NAND-n18483: 1071.48 ps
NAND-n18484: 1100.42 ps
NAND-n18485: 1139.02 ps
NAND-n18486: 1100.42 ps
NAND-n18487: 1109.07 ps
NAND-n18488: 1135.86 ps
NAND-n18489: 1109.07 ps
NAND-n18490: 1128.91 ps
NAND-n18491: 1154.89 ps
NAND-n18492: 1128.91 ps
AND-n18493: 734.22 ps
OR-n18494: 775.59 ps
OR-n18495: 734.22 ps
AND-n18496: 691.02 ps
OR-n18497: 691.02 ps
OR-n18498: 758.07 ps
AND-n18499: 751.69 ps
OR-n18500: 751.69 ps
OR-n18501: 761.41 ps
AND-n18502: 730.41 ps
OR-n18503: 730.41 ps
OR-n18504: 733.16 ps
AND-n18505: 709.97 ps
OR-n18506: 719.79 ps
OR-n18507: 709.97 ps
AND-n18508: 837.57 ps
OR-n18509: 849.33 ps
OR-n18510: 837.57 ps
AND-n18511: 701.30 ps
OR-n18512: 736.18 ps
OR-n18513: 701.30 ps
NAND-n18514: 995.56 ps
NAND-n18515: 1019.05 ps
NAND-n18516: 950.56 ps
NAND-n18517: 973.99 ps
NAND-n18518: 858.28 ps
NAND-n18519: 885.04 ps
NAND-n18520: 762.48 ps
NAND-n18521: 784.37 ps
NAND-n18522: 767.39 ps
NAND-n18523: 782.16 ps
NAND-n18524: 621.81 ps
NAND-n18525: 643.82 ps
NAND-n18526: 1302.72 ps
NAND-n18527: 1271.25 ps
NAND-n18528: 1132.78 ps
NAND-n18529: 1155.77 ps
NAND-n18530: 1109.07 ps
NAND-n18531: 1132.50 ps
NOT-n18532: 1196.48 ps
NOT-n18533: 2413.27 ps
NOT-n18534: 2400.67 ps
NAND-n18535: 651.09 ps
NOT-n18536: 703.38 ps
NOT-n18537: 1271.97 ps
NOT-n18538: 2414.20 ps
NOT-n18539: 2328.50 ps
NOT-n18540: 1271.25 ps
NOT-n18541: 2375.74 ps
NOT-n18542: 1435.80 ps
NOT-n18543: 2585.39 ps
NAND-n18544: 819.36 ps
NOT-n18545: 1229.34 ps
NOT-n18546: 2347.36 ps
NAND-n18547: 680.69 ps
NOT-n18548: 673.59 ps
NOT-n18549: 1180.01 ps
NOT-n18550: 2421.29 ps
NOT-n18551: 2413.90 ps
NOT-n18552: 1171.36 ps
NAND-n18553: 1019.05 ps
NAND-n18554: 739.97 ps
NAND-n18555: 1019.05 ps
NAND-n18556: 673.59 ps
AND-n18557: 673.59 ps
NAND-n18558: 691.02 ps
NAND-n18559: 787.21 ps
NOT-n18560: 787.21 ps
OR-n18561: 801.85 ps
NAND-n18562: 782.25 ps
NAND-n18563: 1152.51 ps
AND-n18564: 1152.51 ps
NAND-n18565: 1213.90 ps
NAND-n18566: 1233.84 ps
NAND-n18567: 1240.49 ps
NAND-n18568: 1233.84 ps
NOT-n18569: 635.98 ps
NOT-n18570: 1890.89 ps
NOT-n18571: 1952.08 ps
NOT-n18572: 681.67 ps
NOT-n18573: 750.45 ps
NOT-n18574: 2022.27 ps
NOT-n18575: 813.09 ps
NOT-n18576: 2103.21 ps
NOT-n18577: 842.65 ps
NOT-n18578: 2092.41 ps
NOT-n18579: 1072.78 ps
NOT-n18580: 2355.21 ps
NOT-n18581: 2305.36 ps
NAND-n18582: 752.51 ps
NOT-n18583: 782.24 ps
NOT-n18584: 1147.42 ps
NOT-n18585: 2307.21 ps
NOT-n18586: 1114.79 ps
NOT-n18587: 2414.37 ps
NOT-n18588: 1135.70 ps
NOT-n18589: 2457.04 ps
NAND-n18590: 741.10 ps
NOT-n18591: 1082.13 ps
NOT-n18592: 2378.91 ps
NOT-n18593: 1099.87 ps
NOT-n18594: 2398.75 ps
NOT-n18595: 1097.72 ps
NOT-n18596: 2303.65 ps
NOT-n18597: 1070.81 ps
NOT-n18598: 2326.59 ps
NAND-n18599: 826.73 ps
NOT-n18600: 985.14 ps
NOT-n18601: 2244.97 ps
NAND-n18602: 675.71 ps
NOT-n18603: 686.19 ps
NOT-n18604: 853.69 ps
NOT-n18605: 2044.91 ps
NOT-n18606: 777.27 ps
NOT-n18607: 2078.92 ps
NAND-n18608: 682.80 ps
NOT-n18609: 1854.88 ps
NOT-n18610: 589.73 ps
NAND-n18611: 643.82 ps
NAND-n18612: 643.82 ps
NAND-n18613: 711.11 ps
NOT-n18614: 1976.74 ps
NAND-n18615: 767.39 ps
NAND-n18616: 767.39 ps
NAND-n18617: 651.09 ps
NAND-n18618: 851.03 ps
NAND-n18619: 651.09 ps
NAND-n18620: 973.99 ps
NAND-n18621: 973.99 ps
NAND-n18622: 1316.67 ps
NAND-n18623: 1331.99 ps
NAND-n18624: 1460.34 ps
NAND-n18625: 1435.80 ps
NAND-n18626: 1027.74 ps
NAND-n18627: 1046.23 ps
NAND-n18628: 1080.39 ps
NAND-n18629: 1092.24 ps
NAND-n18630: 1142.33 ps
NAND-n18631: 1159.92 ps
NAND-n18632: 1165.78 ps
NAND-n18633: 1182.91 ps
NAND-n18634: 1229.34 ps
NAND-n18635: 1251.44 ps
NAND-n18636: 607.20 ps
NAND-n18637: 618.87 ps
NAND-n18638: 595.96 ps
NAND-n18639: 589.73 ps
NAND-n18640: 642.83 ps
NAND-n18641: 635.98 ps
NAND-n18642: 657.76 ps
NAND-n18643: 676.19 ps
NAND-n18644: 709.46 ps
NAND-n18645: 720.92 ps
NAND-n18646: 763.49 ps
NAND-n18647: 775.18 ps
NAND-n18648: 808.11 ps
NAND-n18649: 820.34 ps
NAND-n18650: 798.46 ps
NAND-n18651: 817.08 ps
NAND-n18652: 855.40 ps
NAND-n18653: 867.26 ps
NAND-n18654: 894.00 ps
NAND-n18655: 912.61 ps
NAND-n18656: 950.54 ps
NAND-n18657: 962.46 ps
NAND-n18658: 994.46 ps
NAND-n18659: 1006.53 ps
NAND-n18660: 983.19 ps
NAND-n18661: 1001.62 ps
NAND-n18662: 1035.11 ps
NAND-n18663: 1046.97 ps
AND-n18664: 756.92 ps
AND-n18665: 698.27 ps
NAND-n18666: 702.91 ps
NAND-n18667: 698.27 ps
NAND-n18668: 690.32 ps
NAND-n18669: 673.59 ps
AND-n18670: 651.09 ps
NAND-n18671: 659.64 ps
NAND-n18672: 651.09 ps
AND-n18673: 1156.64 ps
NAND-n18674: 1221.94 ps
NAND-n18675: 1181.87 ps
AND-n18676: 1194.18 ps
NAND-n18677: 1216.03 ps
NAND-n18678: 1191.57 ps
NAND-n18679: 1152.51 ps
AND-n18680: 1197.57 ps
NAND-n18681: 1239.07 ps
NAND-n18682: 1197.57 ps
AND-n18683: 1221.16 ps
NAND-n18684: 1231.94 ps
AND-n18685: 1302.72 ps
NAND-n18686: 1302.72 ps
AND-n18687: 730.41 ps
OR-n18688: 763.05 ps
AND-n18689: 703.97 ps
NAND-n18690: 728.46 ps
NAND-n18691: 703.97 ps
AND-n18692: 693.17 ps
NAND-n18693: 709.65 ps
NAND-n18694: 693.17 ps
AND-n18695: 752.51 ps
NAND-n18696: 760.91 ps
NAND-n18697: 752.51 ps
AND-n18698: 728.86 ps
OR-n18699: 871.46 ps
AND-n18700: 643.82 ps
NAND-n18701: 643.82 ps
NAND-n18702: 716.51 ps
AND-n18703: 618.87 ps
OR-n18704: 618.87 ps
OR-n18705: 763.77 ps
AND-n18706: 620.17 ps
NAND-n18707: 620.17 ps
NAND-n18708: 624.48 ps
AND-n18709: 842.65 ps
AND-n18710: 842.65 ps
NAND-n18711: 643.82 ps
AND-n18712: 1032.99 ps
NAND-n18713: 1075.94 ps
NAND-n18714: 1035.68 ps
AND-n18715: 1082.13 ps
NAND-n18716: 1111.07 ps
NAND-n18717: 1082.13 ps
AND-n18718: 1089.93 ps
NAND-n18719: 1105.32 ps
AND-n18720: 1146.34 ps
NAND-n18721: 1177.51 ps
NAND-n18722: 1147.42 ps
AND-n18723: 1157.22 ps
NAND-n18724: 1170.25 ps
NAND-n18725: 651.09 ps
NAND-n18726: 673.59 ps
NAND-n18727: 1273.67 ps
NOT-n18728: 1273.67 ps
NAND-n18729: 1312.67 ps
NOT-n18730: 2084.26 ps
NOT-n18731: 662.45 ps
AND-n18732: 662.45 ps
NAND-n18733: 698.81 ps
NAND-n18734: 662.45 ps
NAND-n18735: 618.87 ps
NAND-n18736: 627.01 ps
NAND-n18737: 618.87 ps
NAND-n18738: 660.90 ps
AND-n18739: 589.73 ps
NAND-n18740: 631.25 ps
NAND-n18741: 589.73 ps
NAND-n18742: 618.87 ps
NAND-n18743: 648.46 ps
NAND-n18744: 618.87 ps
AND-n18745: 635.98 ps
NAND-n18746: 677.11 ps
NAND-n18747: 635.98 ps
NAND-n18748: 669.43 ps
NAND-n18749: 669.43 ps
NAND-n18750: 669.43 ps
AND-n18751: 681.67 ps
NAND-n18752: 710.20 ps
NAND-n18753: 681.67 ps
NAND-n18754: 643.82 ps
NAND-n18755: 712.75 ps
NAND-n18756: 643.82 ps
AND-n18757: 777.27 ps
NAND-n18758: 818.47 ps
NAND-n18759: 777.27 ps
NAND-n18760: 643.82 ps
NAND-n18761: 742.97 ps
NAND-n18762: 643.82 ps
AND-n18763: 853.69 ps
NAND-n18764: 894.75 ps
NAND-n18765: 853.69 ps
NAND-n18766: 643.82 ps
NAND-n18767: 651.09 ps
NAND-n18768: 883.10 ps
NAND-n18769: 842.65 ps
AND-n18770: 916.73 ps
NAND-n18771: 955.93 ps
NAND-n18772: 916.73 ps
NAND-n18773: 1331.99 ps
OR-n18774: 1386.05 ps
NAND-n18775: 651.09 ps
NAND-n18776: 651.09 ps
AND-n18777: 1097.72 ps
NAND-n18778: 1139.03 ps
NAND-n18779: 1097.72 ps
NAND-n18780: 651.09 ps
NAND-n18781: 811.45 ps
NAND-n18782: 651.09 ps
AND-n18783: 1099.87 ps
NAND-n18784: 1139.94 ps
NAND-n18785: 1099.87 ps
NAND-n18786: 651.09 ps
NAND-n18787: 693.17 ps
NAND-n18788: 651.09 ps
NAND-n18789: 651.09 ps
NAND-n18790: 703.97 ps
NAND-n18791: 651.09 ps
NAND-n18792: 620.17 ps
NAND-n18793: 620.17 ps
NAND-n18794: 640.69 ps
NOT-n18795: 690.32 ps
NAND-n18796: 638.88 ps
NOT-n18797: 712.63 ps
NOT-n18798: 798.26 ps
NOT-n18799: 710.54 ps
NOT-n18800: 1249.59 ps
NOT-n18801: 1233.84 ps
NAND-n18802: 782.25 ps
NAND-n18803: 691.02 ps
NAND-n18804: 691.02 ps
NAND-n18805: 673.59 ps
NOT-n18806: 1109.07 ps
NOT-n18807: 659.64 ps
NAND-n18808: 651.09 ps
NOT-n18809: 1080.39 ps
NOT-n18810: 995.56 ps
OR-n18811: 1215.99 ps
OR-n18812: 1239.68 ps
NAND-n18813: 1132.50 ps
NAND-n18814: 1109.07 ps
OR-n18815: 1247.54 ps
NOT-n18816: 1132.78 ps
OR-n18817: 1308.29 ps
NAND-n18818: 1155.77 ps
NAND-n18819: 1132.78 ps
OR-n18820: 1315.87 ps
NOT-n18821: 1262.12 ps
NAND-n18822: 1251.44 ps
NAND-n18823: 1303.38 ps
NAND-n18824: 1271.25 ps
NAND-n18825: 1328.10 ps
NAND-n18826: 710.54 ps
NAND-n18827: 703.97 ps
OR-n18828: 792.18 ps
NOT-n18829: 1035.11 ps
NAND-n18830: 709.97 ps
NAND-n18831: 693.17 ps
OR-n18832: 793.50 ps
OR-n18833: 773.41 ps
NOT-n18834: 994.46 ps
OR-n18835: 826.25 ps
NOT-n18836: 950.54 ps
OR-n18837: 868.94 ps
NOT-n18838: 858.28 ps
NOT-n18839: 760.91 ps
NAND-n18840: 752.51 ps
NOT-n18841: 855.40 ps
OR-n18842: 749.80 ps
NOT-n18843: 643.82 ps
NAND-n18844: 643.82 ps
NAND-n18845: 643.82 ps
NAND-n18846: 680.91 ps
NAND-n18847: 701.30 ps
NAND-n18848: 643.82 ps
OR-n18849: 722.33 ps
NOT-n18850: 808.11 ps
OR-n18851: 758.34 ps
NOT-n18852: 763.49 ps
OR-n18853: 733.97 ps
NOT-n18854: 709.46 ps
OR-n18855: 640.69 ps
NAND-n18856: 638.88 ps
NOT-n18857: 654.29 ps
NOT-n18858: 657.53 ps
NOT-n18859: 624.14 ps
NOT-n18860: 607.20 ps
NOT-n18861: 621.81 ps
OR-n18862: 779.67 ps
NAND-n18863: 643.82 ps
NAND-n18864: 621.81 ps
NAND-n18865: 729.88 ps
OR-n18866: 792.65 ps
NOT-n18867: 762.48 ps
NAND-n18868: 767.39 ps
NAND-n18869: 767.39 ps
NAND-n18870: 875.85 ps
OR-n18871: 1015.94 ps
NAND-n18872: 784.37 ps
NAND-n18873: 762.48 ps
NAND-n18874: 977.03 ps
NOT-n18875: 1316.67 ps
OR-n18876: 1029.00 ps
OR-n18877: 1114.93 ps
NAND-n18878: 885.04 ps
NAND-n18879: 858.28 ps
NAND-n18880: 1092.06 ps
OR-n18881: 1122.95 ps
NOT-n18882: 950.56 ps
OR-n18883: 1150.06 ps
NAND-n18884: 973.99 ps
NAND-n18885: 950.56 ps
OR-n18886: 1158.58 ps
OR-n18887: 1207.92 ps
NAND-n18888: 1019.05 ps
NAND-n18889: 995.56 ps
NAND-n18890: 1166.82 ps
NAND-n18891: 1177.13 ps
NAND-n18892: 1177.43 ps
NAND-n18893: 1253.46 ps
NAND-n18894: 1251.44 ps
NAND-n18895: 737.59 ps
NAND-n18896: 809.45 ps
NAND-n18897: 962.30 ps
NAND-n18898: 1067.77 ps
NAND-n18899: 1052.84 ps
NAND-n18900: 1110.33 ps
NAND-n18901: 1133.13 ps
NAND-n18902: 1171.36 ps
NAND-n18903: 1198.21 ps
NAND-n18904: 1171.36 ps
NAND-n18905: 1180.01 ps
NAND-n18906: 1206.61 ps
NAND-n18907: 1180.01 ps
NAND-n18908: 1196.48 ps
NAND-n18909: 1223.72 ps
NAND-n18910: 1196.48 ps
NAND-n18911: 1271.97 ps
NAND-n18912: 1298.76 ps
NAND-n18913: 1271.97 ps
NAND-n18914: 1229.34 ps
NAND-n18915: 1258.07 ps
NAND-n18916: 1229.34 ps
NAND-n18917: 671.31 ps
NAND-n18918: 705.98 ps
NAND-n18919: 671.31 ps
NAND-n18920: 595.96 ps
NAND-n18921: 636.12 ps
NAND-n18922: 595.96 ps
NAND-n18923: 642.83 ps
NAND-n18924: 682.63 ps
NAND-n18925: 642.83 ps
NAND-n18926: 750.45 ps
NAND-n18927: 777.15 ps
NAND-n18928: 750.45 ps
NAND-n18929: 813.09 ps
NAND-n18930: 838.53 ps
NAND-n18931: 813.09 ps
NAND-n18932: 784.83 ps
NAND-n18933: 824.36 ps
NAND-n18934: 784.83 ps
NAND-n18935: 859.30 ps
NAND-n18936: 899.38 ps
NAND-n18937: 859.30 ps
NAND-n18938: 875.85 ps
NAND-n18939: 915.08 ps
NAND-n18940: 985.14 ps
NAND-n18941: 1011.99 ps
NAND-n18942: 985.14 ps
NAND-n18943: 1070.81 ps
NAND-n18944: 1096.13 ps
NAND-n18945: 1070.81 ps
NAND-n18946: 1072.78 ps
NAND-n18947: 1100.02 ps
NAND-n18948: 1072.78 ps
NAND-n18949: 1104.33 ps
NAND-n18950: 1144.62 ps
NAND-n18951: 1104.33 ps
NAND-n18952: 1106.32 ps
NAND-n18953: 1144.93 ps
NAND-n18954: 1106.32 ps
NAND-n18955: 1114.79 ps
NAND-n18956: 1141.58 ps
NAND-n18957: 1114.79 ps
NAND-n18958: 1135.70 ps
NAND-n18959: 1161.67 ps
NAND-n18960: 1135.70 ps
AND-n18961: 2636.40 ps
NOT-n18962: 1737.70 ps
NOT-n18963: 2031.12 ps
NOT-n18964: 2084.91 ps
NAND-n18965: 2049.31 ps
NOT-n18966: 2089.38 ps
NOT-n18967: 2094.26 ps
NAND-n18968: 2027.66 ps
AND-n18969: 2039.96 ps
NOT-n18970: 2027.66 ps
NOT-n18971: 2180.94 ps
NOT-n18972: 2175.69 ps
NAND-n18973: 2005.67 ps
AND-n18974: 2060.83 ps
NOT-n18975: 2005.67 ps
NOT-n18976: 2227.20 ps
NOT-n18977: 2100.79 ps
NAND-n18978: 2004.80 ps
AND-n18979: 2102.83 ps
NOT-n18980: 1983.68 ps
NOT-n18981: 2277.84 ps
NAND-n18982: 1986.76 ps
NOT-n18983: 1986.76 ps
NOT-n18984: 2306.46 ps
NAND-n18985: 1968.83 ps
NOT-n18986: 1968.83 ps
NOT-n18987: 2321.27 ps
NAND-n18988: 1950.90 ps
NOT-n18989: 1950.90 ps
NOT-n18990: 2257.70 ps
NAND-n18991: 1932.98 ps
NOT-n18992: 1932.98 ps
NOT-n18993: 2321.35 ps
NAND-n18994: 1915.05 ps
NOT-n18995: 1915.05 ps
NOT-n18996: 2420.24 ps
NAND-n18997: 1897.12 ps
NOT-n18998: 1897.12 ps
NOT-n18999: 2495.92 ps
NAND-n19000: 1879.20 ps
NOT-n19001: 1879.20 ps
NOT-n19002: 2413.86 ps
NAND-n19003: 1861.27 ps
NOT-n19004: 1861.27 ps
NOT-n19005: 2451.62 ps
NAND-n19006: 1843.35 ps
NOT-n19007: 1843.35 ps
NOT-n19008: 2387.55 ps
NAND-n19009: 1825.42 ps
