Circuit delay: 993.09 ps

Gate slacks:
BUFF-n4236: 643.82 ps
BUFF-n4239: 608.58 ps
NOT-n4242: 632.37 ps
NOT-n4243: 597.14 ps
OR-n4244: 555.38 ps
BUFF-n4247: 665.68 ps
NOT-n4250: 544.10 ps
NOT-n4251: 653.22 ps
OR-n4252: 555.37 ps
BUFF-n4255: 657.58 ps
NOT-n4258: 544.09 ps
NOT-n4259: 645.12 ps
OR-n4260: 629.15 ps
BUFF-n4263: 655.00 ps
NOT-n4266: 617.70 ps
NOT-n4267: 643.55 ps
OR-n4268: 632.16 ps
BUFF-n4271: 657.67 ps
NOT-n4274: 620.71 ps
NOT-n4275: 646.22 ps
BUFF-n4276: 654.10 ps
BUFF-n4279: 535.39 ps
NOT-n4282: 642.66 ps
NOT-n4283: 523.96 ps
BUFF-n4284: 452.59 ps
BUFF-n4287: 333.89 ps
NOT-n4290: 441.16 ps
NOT-n4291: 322.45 ps
BUFF-n4292: 427.92 ps
BUFF-n4295: 309.21 ps
NOT-n4298: 416.48 ps
NOT-n4299: 297.78 ps
BUFF-n4300: 558.19 ps
BUFF-n4303: 439.49 ps
NOT-n4306: 546.76 ps
NOT-n4307: 428.05 ps
BUFF-n4308: 374.50 ps
BUFF-n4311: 255.79 ps
NOT-n4314: 363.06 ps
NOT-n4315: 244.35 ps
BUFF-n4316: 367.55 ps
BUFF-n4319: 248.84 ps
NOT-n4322: 356.11 ps
NOT-n4323: 237.41 ps
BUFF-n4324: 377.97 ps
BUFF-n4327: 259.26 ps
NOT-n4330: 366.53 ps
NOT-n4331: 247.82 ps
BUFF-n4332: 464.78 ps
BUFF-n4335: 335.42 ps
NOT-n4338: 453.33 ps
NOT-n4339: 323.99 ps
BUFF-n4340: 397.09 ps
BUFF-n4343: 272.75 ps
NOT-n4346: 385.65 ps
NOT-n4347: 261.32 ps
NOR-n4348: 414.86 ps
OR-n4351: 297.78 ps
NOT-n4354: 403.68 ps
NOT-n4355: 285.05 ps
NAND-n4356: 297.78 ps
NAND-n4357: 285.05 ps
NAND-n4358: 285.05 ps
OR-n4361: 322.45 ps
NOT-n4364: 272.59 ps
NOT-n4365: 311.07 ps
NAND-n4366: 272.59 ps
NAND-n4367: 285.05 ps
NAND-n4368: 272.59 ps
BUFF-n4371: 419.75 ps
NOT-n4374: 261.16 ps
NOT-n4375: 408.21 ps
NAND-n4376: 261.16 ps
NAND-n4377: 272.59 ps
NAND-n4378: 261.16 ps
BUFF-n4381: 453.08 ps
NOT-n4384: 249.71 ps
NOT-n4385: 441.54 ps
NAND-n4386: 249.71 ps
NAND-n4387: 261.16 ps
NAND-n4388: 249.71 ps
BUFF-n4391: 494.94 ps
NOT-n4394: 238.27 ps
NOT-n4395: 483.40 ps
NAND-n4396: 238.27 ps
NAND-n4397: 249.71 ps
NAND-n4398: 238.27 ps
BUFF-n4401: 517.98 ps
NOT-n4404: 226.81 ps
NOT-n4405: 506.44 ps
BUFF-n4406: 387.48 ps
NOT-n4409: 308.22 ps
NOT-n4412: 376.05 ps
NOT-n4413: 296.78 ps
NAND-n4414: 308.22 ps
NAND-n4415: 296.78 ps
NAND-n4416: 296.78 ps
NOR-n4419: 340.26 ps
NOT-n4422: 284.13 ps
NOT-n4423: 328.96 ps
NAND-n4424: 284.13 ps
NAND-n4425: 296.78 ps
NAND-n4426: 284.13 ps
BUFF-n4429: 419.91 ps
NOT-n4432: 272.69 ps
NOT-n4433: 408.37 ps
NAND-n4434: 272.69 ps
NAND-n4435: 284.13 ps
NAND-n4436: 272.69 ps
BUFF-n4439: 453.24 ps
NOT-n4442: 261.24 ps
NOT-n4443: 441.70 ps
NAND-n4444: 261.24 ps
NAND-n4445: 272.69 ps
NAND-n4446: 261.24 ps
BUFF-n4449: 495.10 ps
NOT-n4452: 249.80 ps
NOT-n4453: 483.56 ps
NAND-n4454: 249.80 ps
NAND-n4455: 261.24 ps
NAND-n4456: 249.80 ps
BUFF-n4459: 518.14 ps
NOT-n4462: 238.35 ps
NOT-n4463: 506.60 ps
NOR-n4464: 388.50 ps
OR-n4467: 241.40 ps
NOT-n4470: 376.28 ps
NOT-n4471: 228.91 ps
NAND-n4472: 241.40 ps
NAND-n4473: 228.91 ps
NAND-n4474: 228.91 ps
OR-n4477: 290.37 ps
NOT-n4480: 217.47 ps
NOT-n4481: 278.82 ps
NAND-n4482: 217.47 ps
NAND-n4483: 228.91 ps
NAND-n4484: 217.47 ps
OR-n4487: 266.39 ps
NOT-n4490: 205.00 ps
NOT-n4491: 255.03 ps
NAND-n4492: 205.00 ps
NAND-n4493: 217.47 ps
NAND-n4494: 205.00 ps
BUFF-n4497: 422.85 ps
NOT-n4500: 193.57 ps
NOT-n4501: 411.30 ps
NAND-n4502: 193.57 ps
NAND-n4503: 205.00 ps
NAND-n4504: 193.57 ps
BUFF-n4507: 446.18 ps
NOT-n4510: 182.11 ps
NOT-n4511: 434.64 ps
NAND-n4512: 182.11 ps
NAND-n4513: 193.57 ps
NAND-n4514: 182.11 ps
BUFF-n4517: 493.31 ps
NOT-n4520: 170.66 ps
NOT-n4521: 481.77 ps
NAND-n4522: 170.66 ps
NAND-n4523: 182.11 ps
NAND-n4524: 170.66 ps
BUFF-n4527: 505.73 ps
NOT-n4530: 159.19 ps
NOT-n4531: 494.20 ps
NAND-n4532: 159.19 ps
NAND-n4533: 170.66 ps
NAND-n4534: 159.19 ps
BUFF-n4537: 544.85 ps
NOT-n4540: 147.72 ps
NOT-n4541: 533.32 ps
NAND-n4542: 173.76 ps
NAND-n4543: 185.24 ps
NAND-n4544: 173.76 ps
BUFF-n4547: 543.29 ps
NOT-n4550: 162.30 ps
NOT-n4551: 531.76 ps
BUFF-n4552: 350.59 ps
NOR-n4555: 255.79 ps
NOT-n4558: 337.93 ps
NOT-n4559: 244.59 ps
NAND-n4560: 255.79 ps
NAND-n4561: 244.59 ps
NAND-n4562: 244.59 ps
NOT-n4565: 297.15 ps
NOT-n4568: 233.16 ps
NOT-n4569: 285.60 ps
NAND-n4570: 233.16 ps
NAND-n4571: 244.59 ps
NAND-n4572: 233.16 ps
NOR-n4575: 237.41 ps
NOT-n4578: 219.58 ps
NOT-n4579: 226.73 ps
NAND-n4580: 219.58 ps
NAND-n4581: 226.73 ps
NAND-n4582: 219.58 ps
BUFF-n4585: 421.28 ps
NOT-n4588: 208.14 ps
NOT-n4589: 409.70 ps
NAND-n4590: 208.14 ps
NAND-n4591: 219.58 ps
NAND-n4592: 208.14 ps
BUFF-n4595: 444.61 ps
NOT-n4598: 196.68 ps
NOT-n4599: 433.08 ps
NAND-n4600: 196.68 ps
NAND-n4601: 208.14 ps
NAND-n4602: 196.68 ps
BUFF-n4605: 491.75 ps
NOT-n4608: 185.24 ps
NOT-n4609: 480.21 ps
NAND-n4610: 185.24 ps
NAND-n4611: 196.68 ps
NAND-n4612: 185.24 ps
BUFF-n4615: 504.17 ps
NOT-n4618: 173.76 ps
NOT-n4619: 492.63 ps
OR-n4620: 226.81 ps
OR-n4623: 147.72 ps
NOT-n4626: 215.54 ps
NOT-n4627: 135.27 ps
BUFF-n4628: 542.81 ps
BUFF-n4631: 661.51 ps
NOT-n4634: 531.37 ps
NOT-n4635: 650.08 ps
BUFF-n4636: 544.36 ps
BUFF-n4639: 673.71 ps
NOT-n4642: 532.92 ps
NOT-n4643: 662.27 ps
BUFF-n4644: 519.58 ps
BUFF-n4647: 638.29 ps
NOT-n4650: 508.14 ps
NOT-n4651: 626.85 ps
BUFF-n4652: 531.86 ps
BUFF-n4655: 627.86 ps
NOT-n4658: 520.43 ps
NOT-n4659: 616.42 ps
BUFF-n4660: 505.60 ps
BUFF-n4663: 624.40 ps
NOT-n4666: 494.17 ps
NOT-n4667: 612.96 ps
BUFF-n4668: 509.06 ps
BUFF-n4671: 627.86 ps
NOT-n4674: 497.62 ps
NOT-n4675: 616.42 ps
BUFF-n4676: 863.61 ps
BUFF-n4679: 713.73 ps
NOT-n4682: 852.17 ps
NOT-n4683: 702.30 ps
OR-n4684: 531.37 ps
BUFF-n4687: 646.92 ps
NOT-n4690: 519.99 ps
NOT-n4691: 634.57 ps
NOR-n4692: 547.52 ps
BUFF-n4695: 645.49 ps
NOT-n4698: 536.28 ps
NOT-n4699: 632.87 ps
OR-n4700: 579.92 ps
BUFF-n4703: 656.69 ps
NOT-n4706: 568.47 ps
NOT-n4707: 645.24 ps
NOR-n4708: 564.44 ps
BUFF-n4711: 655.09 ps
NOT-n4714: 553.19 ps
NOT-n4715: 642.47 ps
NOR-n4716: 673.06 ps
BUFF-n4719: 607.05 ps
NOT-n4722: 661.83 ps
NOT-n4723: 594.37 ps
BUFF-n4724: 643.90 ps
BUFF-n4727: 608.66 ps
NOT-n4730: 632.45 ps
NOT-n4731: 597.22 ps
OR-n4732: 555.37 ps
BUFF-n4735: 665.76 ps
NOT-n4738: 544.09 ps
NOT-n4739: 653.30 ps
OR-n4740: 555.36 ps
BUFF-n4743: 680.37 ps
NOT-n4746: 544.08 ps
NOT-n4747: 667.92 ps
OR-n4748: 629.14 ps
BUFF-n4751: 654.99 ps
NOT-n4754: 617.69 ps
NOT-n4755: 643.54 ps
OR-n4756: 685.77 ps
BUFF-n4759: 657.66 ps
NOT-n4762: 674.32 ps
NOT-n4763: 646.21 ps
BUFF-n4764: 428.00 ps
BUFF-n4767: 309.29 ps
NOT-n4770: 416.56 ps
NOT-n4771: 297.86 ps
BUFF-n4772: 558.28 ps
BUFF-n4775: 439.57 ps
NOT-n4778: 546.84 ps
NOT-n4779: 428.13 ps
BUFF-n4780: 374.58 ps
BUFF-n4783: 278.58 ps
NOT-n4786: 363.14 ps
NOT-n4787: 267.15 ps
BUFF-n4788: 367.63 ps
BUFF-n4791: 248.83 ps
NOT-n4794: 356.19 ps
NOT-n4795: 237.40 ps
BUFF-n4796: 378.05 ps
BUFF-n4799: 259.25 ps
NOT-n4802: 366.61 ps
NOT-n4803: 247.81 ps
BUFF-n4804: 464.86 ps
BUFF-n4807: 335.50 ps
NOT-n4810: 453.41 ps
NOT-n4811: 324.07 ps
NOR-n4812: 414.94 ps
OR-n4815: 297.86 ps
NOT-n4818: 403.76 ps
NOT-n4819: 285.14 ps
NAND-n4820: 297.86 ps
NAND-n4821: 285.14 ps
NAND-n4822: 285.14 ps
OR-n4825: 325.41 ps
NOT-n4828: 272.68 ps
NOT-n4829: 314.04 ps
NAND-n4830: 272.68 ps
NAND-n4831: 285.14 ps
NAND-n4832: 272.68 ps
BUFF-n4835: 419.83 ps
NOT-n4838: 261.24 ps
NOT-n4839: 408.29 ps
NAND-n4840: 261.24 ps
NAND-n4841: 272.68 ps
NAND-n4842: 261.24 ps
BUFF-n4845: 453.16 ps
NOT-n4848: 249.79 ps
NOT-n4849: 441.62 ps
NAND-n4850: 249.79 ps
NAND-n4851: 261.24 ps
NAND-n4852: 249.79 ps
BUFF-n4855: 539.63 ps
NOT-n4858: 238.35 ps
NOT-n4859: 528.09 ps
NAND-n4860: 238.35 ps
NAND-n4861: 249.79 ps
NAND-n4862: 238.35 ps
BUFF-n4865: 566.09 ps
NOT-n4868: 226.90 ps
NOT-n4869: 554.55 ps
BUFF-n4870: 387.56 ps
NOT-n4873: 308.30 ps
NOT-n4876: 376.13 ps
NOT-n4877: 296.86 ps
NAND-n4878: 308.30 ps
NAND-n4879: 296.86 ps
NAND-n4880: 296.86 ps
NOR-n4883: 343.20 ps
NOT-n4886: 284.21 ps
NOT-n4887: 331.91 ps
NAND-n4888: 284.21 ps
NAND-n4889: 296.86 ps
NAND-n4890: 284.21 ps
BUFF-n4893: 420.00 ps
NOT-n4896: 272.77 ps
NOT-n4897: 408.45 ps
NAND-n4898: 272.77 ps
NAND-n4899: 284.21 ps
NAND-n4900: 272.77 ps
BUFF-n4903: 453.32 ps
NOT-n4906: 261.32 ps
NOT-n4907: 441.79 ps
NAND-n4908: 261.32 ps
NAND-n4909: 272.77 ps
NAND-n4910: 261.32 ps
BUFF-n4913: 539.79 ps
NOT-n4916: 249.88 ps
NOT-n4917: 528.25 ps
NAND-n4918: 249.88 ps
NAND-n4919: 261.32 ps
NAND-n4920: 249.88 ps
BUFF-n4923: 566.25 ps
NOT-n4926: 238.43 ps
NOT-n4927: 554.72 ps
OR-n4928: 275.19 ps
OR-n4931: 290.28 ps
NOT-n4934: 263.92 ps
NOT-n4935: 277.82 ps
NAND-n4936: 263.92 ps
NAND-n4937: 275.19 ps
NAND-n4938: 263.92 ps
OR-n4941: 266.38 ps
NOT-n4944: 251.46 ps
NOT-n4945: 255.01 ps
NAND-n4946: 251.46 ps
NAND-n4947: 255.01 ps
NAND-n4948: 251.46 ps
BUFF-n4951: 476.45 ps
NOT-n4954: 240.02 ps
NOT-n4955: 464.90 ps
NAND-n4956: 240.02 ps
NAND-n4957: 251.46 ps
NAND-n4958: 240.02 ps
BUFF-n4961: 446.16 ps
NOT-n4964: 228.56 ps
NOT-n4965: 434.63 ps
NAND-n4966: 228.56 ps
NAND-n4967: 240.02 ps
NAND-n4968: 228.56 ps
BUFF-n4971: 493.39 ps
NOT-n4974: 217.12 ps
NOT-n4975: 481.85 ps
NAND-n4976: 217.12 ps
NAND-n4977: 228.56 ps
NAND-n4978: 217.12 ps
BUFF-n4981: 505.72 ps
NOT-n4984: 205.64 ps
NOT-n4985: 494.19 ps
NAND-n4986: 205.64 ps
NAND-n4987: 217.12 ps
NAND-n4988: 205.64 ps
BUFF-n4991: 567.64 ps
NOT-n4994: 194.17 ps
NOT-n4995: 556.11 ps
NAND-n4996: 173.76 ps
NAND-n4997: 185.23 ps
NAND-n4998: 173.76 ps
BUFF-n5001: 566.08 ps
NOT-n5004: 162.29 ps
NOT-n5005: 554.55 ps
BUFF-n5006: 360.56 ps
NOR-n5009: 255.78 ps
NOT-n5012: 347.91 ps
NOT-n5013: 244.58 ps
NAND-n5014: 255.78 ps
NAND-n5015: 244.58 ps
NAND-n5016: 244.58 ps
NOT-n5019: 297.14 ps
NOT-n5022: 233.15 ps
NOT-n5023: 285.59 ps
NAND-n5024: 233.15 ps
NAND-n5025: 244.58 ps
NAND-n5026: 233.15 ps
NOR-n5029: 237.40 ps
NOT-n5032: 219.57 ps
NOT-n5033: 226.72 ps
NAND-n5034: 219.57 ps
NAND-n5035: 226.72 ps
NAND-n5036: 219.57 ps
BUFF-n5039: 474.89 ps
NOT-n5042: 208.13 ps
NOT-n5043: 463.31 ps
NAND-n5044: 208.13 ps
NAND-n5045: 219.57 ps
NAND-n5046: 208.13 ps
BUFF-n5049: 444.60 ps
NOT-n5052: 196.67 ps
NOT-n5053: 433.06 ps
NAND-n5054: 196.67 ps
NAND-n5055: 208.13 ps
NAND-n5056: 196.67 ps
BUFF-n5059: 491.83 ps
NOT-n5062: 185.23 ps
NOT-n5063: 480.29 ps
NAND-n5064: 185.23 ps
NAND-n5065: 196.67 ps
NAND-n5066: 185.23 ps
BUFF-n5069: 504.16 ps
NOT-n5072: 173.76 ps
NOT-n5073: 492.62 ps
OR-n5074: 226.90 ps
OR-n5077: 152.15 ps
NOT-n5080: 215.62 ps
NOT-n5081: 139.70 ps
BUFF-n5082: 828.89 ps
BUFF-n5085: 828.89 ps
NOT-n5088: 817.46 ps
NOT-n5089: 817.46 ps
BUFF-n5090: 828.89 ps
BUFF-n5093: 828.89 ps
NOT-n5096: 817.46 ps
NOT-n5097: 817.46 ps
BUFF-n5098: 871.58 ps
BUFF-n5101: 871.58 ps
NOT-n5104: 860.15 ps
NOT-n5105: 860.15 ps
NAND-n5106: 860.15 ps
NAND-n5107: 860.15 ps
BUFF-n5108: 871.58 ps
BUFF-n5111: 871.58 ps
NOT-n5114: 860.15 ps
NOT-n5115: 860.15 ps
NAND-n5116: 860.15 ps
NAND-n5117: 860.15 ps
BUFF-n5118: 710.09 ps
BUFF-n5121: 710.09 ps
NOT-n5124: 698.65 ps
NOT-n5125: 698.65 ps
OR-n5126: 741.54 ps
BUFF-n5129: 704.90 ps
NOT-n5132: 730.10 ps
NOT-n5133: 693.46 ps
BUFF-n5134: 715.40 ps
BUFF-n5137: 738.12 ps
NOT-n5140: 703.97 ps
NOT-n5141: 726.68 ps
BUFF-n5142: 752.87 ps
BUFF-n5145: 742.23 ps
NOT-n5148: 741.43 ps
NOT-n5149: 730.79 ps
NAND-n5150: 741.43 ps
NAND-n5151: 730.79 ps
BUFF-n5152: 744.99 ps
BUFF-n5155: 747.69 ps
NOT-n5158: 733.55 ps
NOT-n5159: 736.24 ps
NAND-n5160: 733.55 ps
NAND-n5161: 736.24 ps
BUFF-n5162: 699.53 ps
BUFF-n5165: 710.18 ps
NOT-n5168: 688.10 ps
NOT-n5169: 698.73 ps
BUFF-n5170: 710.18 ps
BUFF-n5173: 710.18 ps
NOT-n5176: 698.74 ps
NOT-n5177: 698.74 ps
OR-n5178: 746.85 ps
BUFF-n5181: 715.40 ps
NOT-n5184: 735.41 ps
NOT-n5185: 703.96 ps
BUFF-n5186: 752.87 ps
BUFF-n5189: 747.25 ps
NOT-n5192: 741.43 ps
NOT-n5193: 735.81 ps
NAND-n5194: 741.43 ps
NAND-n5195: 735.81 ps
BUFF-n5196: 752.87 ps
BUFF-n5199: 752.87 ps
NOT-n5202: 741.44 ps
NOT-n5203: 741.44 ps
NAND-n5204: 741.44 ps
NAND-n5205: 741.44 ps
NAND-n5206: 860.15 ps
NAND-n5209: 860.15 ps
NOT-n5212: 848.62 ps
NOT-n5213: 848.62 ps
NAND-n5214: 848.62 ps
NAND-n5215: 848.62 ps
NAND-n5216: 733.55 ps
NAND-n5219: 730.79 ps
NOT-n5222: 722.01 ps
NOT-n5223: 719.25 ps
NAND-n5224: 722.01 ps
NAND-n5225: 719.25 ps
NAND-n5226: 741.44 ps
NAND-n5229: 735.81 ps
NOT-n5232: 729.90 ps
NOT-n5233: 724.27 ps
NAND-n5234: 729.90 ps
NAND-n5235: 724.27 ps
NAND-n5236: 804.57 ps
NAND-n5239: 848.62 ps
NOT-n5242: 793.03 ps
NOT-n5243: 837.04 ps
NAND-n5244: 670.76 ps
NAND-n5247: 719.25 ps
NOT-n5250: 659.22 ps
NOT-n5251: 707.68 ps
NAND-n5252: 670.75 ps
NAND-n5255: 724.27 ps
NOT-n5258: 659.22 ps
NOT-n5259: 712.70 ps
AND-n5260: 613.49 ps
AND-n5263: 613.49 ps
NOT-n5266: 601.95 ps
NOT-n5267: 601.95 ps
AND-n5268: 618.72 ps
AND-n5271: 618.72 ps
NOT-n5274: 607.18 ps
NOT-n5275: 607.18 ps
AND-n5276: 656.18 ps
AND-n5279: 656.18 ps
NOT-n5282: 644.64 ps
NOT-n5283: 644.64 ps
NAND-n5284: 644.64 ps
NAND-n5285: 644.64 ps
BUFF-n5286: 615.46 ps
AND-n5289: 656.18 ps
NOT-n5292: 603.91 ps
NOT-n5293: 644.75 ps
NAND-n5294: 603.91 ps
NAND-n5295: 615.46 ps
AND-n5296: 613.57 ps
AND-n5299: 613.57 ps
NOT-n5302: 602.03 ps
NOT-n5303: 602.03 ps
AND-n5304: 618.80 ps
AND-n5307: 637.56 ps
NOT-n5310: 607.26 ps
NOT-n5311: 626.02 ps
AND-n5312: 656.26 ps
AND-n5315: 656.26 ps
NOT-n5318: 644.72 ps
NOT-n5319: 644.72 ps
NAND-n5320: 644.72 ps
NAND-n5321: 644.72 ps
OR-n5322: 701.36 ps
NOT-n5325: 684.27 ps
NOT-n5328: 689.95 ps
NOT-n5329: 672.83 ps
NAND-n5330: 684.27 ps
NAND-n5331: 672.83 ps
BUFF-n5332: 828.89 ps
BUFF-n5335: 828.89 ps
NOT-n5338: 817.46 ps
NOT-n5339: 817.46 ps
BUFF-n5340: 828.89 ps
BUFF-n5343: 828.89 ps
NOT-n5346: 817.46 ps
NOT-n5347: 817.46 ps
BUFF-n5348: 834.11 ps
BUFF-n5351: 834.11 ps
NOT-n5354: 822.68 ps
NOT-n5355: 822.68 ps
BUFF-n5356: 871.58 ps
BUFF-n5359: 871.58 ps
NOT-n5362: 860.15 ps
NOT-n5363: 860.15 ps
NAND-n5364: 860.15 ps
NAND-n5365: 860.15 ps
BUFF-n5366: 839.73 ps
BUFF-n5369: 871.58 ps
NOT-n5372: 828.30 ps
NOT-n5373: 860.14 ps
NAND-n5374: 828.30 ps
NAND-n5375: 839.73 ps
NAND-n5376: 603.91 ps
NAND-n5379: 644.64 ps
NOT-n5382: 592.38 ps
NOT-n5383: 633.10 ps
NAND-n5384: 592.38 ps
NAND-n5385: 603.91 ps
NAND-n5386: 672.83 ps
NAND-n5389: 644.72 ps
NOT-n5392: 661.29 ps
NOT-n5393: 633.19 ps
NAND-n5394: 644.72 ps
NAND-n5395: 633.19 ps
NAND-n5396: 828.30 ps
NAND-n5399: 860.15 ps
NOT-n5402: 816.77 ps
NOT-n5403: 848.62 ps
NAND-n5404: 816.77 ps
NAND-n5405: 828.30 ps
NAND-n5406: 573.96 ps
NAND-n5409: 592.38 ps
NOT-n5412: 562.42 ps
NOT-n5413: 580.80 ps
NAND-n5414: 574.04 ps
NAND-n5417: 633.19 ps
NOT-n5420: 562.50 ps
NOT-n5421: 621.61 ps
NAND-n5422: 789.47 ps
NAND-n5425: 816.77 ps
NOT-n5428: 777.94 ps
NOT-n5429: 805.19 ps

Critical path:
INP-n335, BUFF-n2721, NOT-n2728, AND-n2753, OR-n2776, BUFF-n4319, NOT-n4323, NAND-n1364, NAND-n1365, AND-n1472, OR-n4467, NOT-n4471, NAND-n4473, NAND-n4474, NOT-n4480, NAND-n4482, NAND-n4484, NOT-n4490, NAND-n4492, NAND-n4494, NOT-n4500, NAND-n4502, NAND-n4504, NOT-n4510, NAND-n4512, NAND-n4514, NOT-n4520, NAND-n4522, NAND-n4524, NOT-n4530, NAND-n4532, NAND-n4534, NOT-n4540, NAND-n1506, NAND-n1508, AND-n1518, OR-n4623, NOT-n4627, NAND-n1520, NAND-n1521, NOT-n1524, AND-n3649, OR-n3657, AND-n3636, OR-n3653, AND-n1659, OR-n1662, AND-n657, NOT-n658
